epoch,metric1,metric2
1,119.07159,75.370346
2,119.90251,75.150795
3,119.69069,76.410774
4,128.42714,74.88139
5,119.31647,75.2869
6,119.5065,92.75161
7,123.04778,99.344055
8,124.37081,103.82231
9,123.56749,94.87515
10,123.70461,92.68792
11,112.28509,97.07283
12,114.28455,99.72217
13,108.1942,98.13588
14,113.21064,93.267296
15,116.06348,93.307755
16,111.31567,92.23111
17,113.17697,92.283165
18,109.874176,93.760544
19,107.97781,93.98773
20,111.4167,93.76735
21,111.21514,94.46307
22,114.239204,91.60034
23,112.80505,95.37555
24,112.64944,95.51749
25,106.52835,91.73839
26,111.38608,92.82387
27,110.78613,93.785095
28,112.52185,92.78679
29,115.08571,92.212036
30,108.809975,98.02152
31,111.59923,93.81376
32,114.04446,92.758934
33,112.3295,93.84792
34,110.54179,92.19808
35,108.26506,94.23547
36,111.89155,99.19157
37,112.97228,92.90454
38,112.55959,99.36946
39,111.0702,95.918106
40,112.68356,90.506
41,108.52608,97.60008
42,109.50397,93.855064
43,112.45783,90.609406
44,116.53098,91.05361
45,108.45231,92.13396
46,106.08625,92.749855
47,113.27702,91.21947
48,114.30684,93.82168
49,110.58637,92.28438
50,107.83589,90.708206
51,108.14325,92.81825
52,111.70562,91.19036
53,111.65974,92.65256
54,110.95289,94.752396
55,114.63772,94.98192
56,112.28057,91.72731
57,112.48642,93.33535
58,109.29018,92.708374
59,109.62511,93.29367
60,113.92199,92.66115
61,117.50236,93.758995
62,118.065216,92.64141
63,114.454445,93.8979
64,112.62469,91.75484
65,107.95052,91.75877
66,112.53984,97.04681
67,110.97873,99.70552
68,110.52575,95.55596
69,114.761,91.720345
70,107.66073,91.53273
71,109.74565,95.419395
72,116.006134,93.200195
73,110.67781,91.12512
74,112.00738,93.30504
75,107.94863,93.848175
76,113.51928,98.100426
77,111.91558,93.84459
78,109.27544,93.26791
79,112.05405,91.19415
80,114.160645,97.77617
81,113.27449,100.39974
82,107.073494,95.577995
83,116.50277,92.785995
84,115.927505,94.70172
85,115.74068,100.04759
86,110.72144,92.77302
87,110.40393,92.23313
88,111.39702,91.21601
89,113.05723,94.32461
90,112.99985,93.75242
91,111.60434,90.077484
92,117.309456,92.219604
93,108.45282,92.16494
94,112.95102,93.33818
95,113.080154,92.23415
96,110.83233,91.69251
97,109.836555,90.5339
98,108.582756,92.70699
99,115.60084,94.30874
100,108.059685,91.15692
101,113.923164,94.440994
102,114.619,92.67271
103,112.24272,92.3719
104,117.37677,91.9139
105,112.50398,97.15842
106,112.111725,97.035965
107,107.40351,93.80013
108,114.32434,95.975136
109,113.0439,96.01808
110,108.475746,93.397354
111,108.49685,92.27757
112,110.51352,95.508316
113,112.56416,94.85708
114,112.87428,93.43701
115,110.6755,92.06664
116,109.356186,92.25918
117,110.36119,92.308395
118,110.09365,94.29903
119,118.541,104.1594
120,108.429276,93.39336
121,110.60454,95.41112
122,112.2223,93.291084
123,111.989975,95.536575
124,119.45415,94.832375
125,114.63017,99.198845
126,109.88751,94.34538
127,112.59841,92.17094
128,115.28555,92.597244
129,114.43675,94.89104
130,115.10194,94.025345
131,116.99675,91.19243
132,109.98608,94.39939
133,112.34642,95.45729
134,110.00683,93.792786
135,114.23963,92.73854
136,113.31357,94.384834
137,114.43256,92.752144
138,111.19819,93.2527
139,110.710396,94.35762
140,108.051346,92.79903
141,107.531494,94.01127
142,112.74556,92.72456
143,115.47344,94.34878
144,110.047615,92.71688
145,107.141464,100.02531
146,112.39766,91.73803
147,115.7732,93.79523
148,110.3133,91.18596
149,107.16766,93.34008
150,104.76648,94.01675
151,111.11886,95.93276
152,110.20187,91.68305
153,117.72188,95.99648
154,113.05108,92.15653
155,111.12037,91.64763
156,107.831245,92.2313
157,108.11003,91.63694
158,107.289925,93.2372
159,117.68449,97.169655
160,108.12836,93.78878
161,114.24298,94.342514
162,115.63453,93.83933
163,112.35185,93.3492
164,110.24684,91.6282
165,112.76103,94.789505
166,112.716064,93.89368
167,109.409904,93.27464
168,114.83417,97.627975
169,113.36765,95.36722
170,115.82652,92.73503
171,115.23795,93.100235
172,117.236725,91.666916
173,115.66085,91.86711
174,110.388306,98.22897
175,114.46491,93.325745
176,113.42624,93.27049
177,110.2328,96.39451
178,109.24617,90.60901
179,110.02855,93.174126
180,114.66592,93.25885
181,111.81385,95.40482
182,109.92829,94.48675
183,111.535805,97.2198
184,115.19334,92.20899
185,106.91417,90.74931
186,110.11096,92.78755
187,113.02381,98.14448
188,114.930756,92.841415
189,112.88077,92.37412
190,111.80999,97.716255
191,110.649704,99.25128
192,108.01035,98.1689
193,109.947426,93.773506
194,108.309296,93.90811
195,108.89039,95.461136
196,114.18672,103.727356
197,113.87961,105.44409
198,109.81801,99.3749
199,110.710686,92.248436
200,112.333954,96.045586
201,113.00698,91.08057
202,112.23654,92.737495
203,112.99648,94.43961
204,113.60659,92.75343
205,109.98222,95.95753
206,112.63931,93.26518
207,115.92548,91.69943
208,110.36533,93.367134
209,115.03627,93.92287
210,109.51817,92.647385
211,105.918724,93.295494
212,107.95524,93.348236
213,114.89328,92.688156
214,111.54345,92.7946
215,112.20823,99.84184
216,116.425385,97.710594
217,110.03605,91.70264
218,117.62335,90.06722
219,110.48008,91.139824
220,110.893456,94.34384
221,108.02552,98.68739
222,110.97245,92.66962
223,112.98288,98.87355
224,112.86072,94.941
225,116.66794,99.39659
226,113.11331,91.8315
227,114.26583,91.130745
228,115.67239,93.19974
229,108.769745,95.474724
230,111.90666,94.27852
231,113.04005,98.242516
232,111.47392,98.888
233,112.81301,97.616806
234,110.50056,99.26963
235,112.41289,92.105286
236,111.35893,93.376625
237,112.91332,98.116394
238,114.57885,97.605934
239,110.75971,92.2616
240,107.71531,92.69026
241,108.65658,91.651344
242,114.15091,92.128716
243,113.95319,91.0464
244,115.10547,93.92985
245,111.72818,99.23307
246,109.68116,92.69644
247,114.07894,92.87583
248,116.585075,91.206116
249,108.24856,93.31423
250,113.879295,95.48711
251,115.89901,93.33576
252,114.75069,91.57466
253,109.094986,95.390564
254,112.96868,93.36352
255,110.63844,92.30055
256,106.71176,94.285225
257,111.8086,94.42375
258,109.88217,91.65653
259,109.197426,102.52313
260,108.38184,94.792694
261,112.347435,93.47154
262,113.29183,93.30656
263,109.38402,96.559616
264,115.983055,97.67192
265,107.655174,93.190445
266,115.40784,95.539566
267,113.89873,92.344986
268,109.02475,91.27458
269,110.33583,95.42594
270,108.94375,92.86156
271,117.39129,93.236496
272,114.266235,94.26508
273,111.147,93.36465
274,112.08198,91.66873
275,109.0013,97.7449
276,112.77132,95.35167
277,112.68332,91.67043
278,112.38672,91.84625
279,113.57391,97.723114
280,112.80501,92.15666
281,108.34359,91.713486
282,112.56331,93.31803
283,111.19748,91.73308
284,116.233116,92.7804
285,113.4028,93.35765
286,110.84804,92.795456
287,111.09687,92.25981
288,106.293274,91.74365
289,114.47961,92.29584
290,111.133675,91.188065
291,112.29463,92.31056
292,113.62698,92.325035
293,110.46655,95.60962
294,109.24563,97.85845
295,112.65866,92.803894
296,111.7282,93.23515
297,109.68902,91.814514
298,109.68287,92.17202
299,110.28531,92.785965
300,109.090996,92.79064
301,109.67118,95.96239
302,109.08257,92.70926
303,112.94683,92.31191
304,111.05688,91.62865
305,111.06538,93.76466
306,112.18599,92.68003
307,112.44426,92.12489
308,111.95584,94.383804
309,110.20345,97.79583
310,111.52476,98.85263
311,113.95789,96.4703
312,116.6853,92.78897
313,109.52978,94.37152
314,109.30864,92.14821
315,117.21824,95.48249
316,111.92435,93.87052
317,114.47546,92.28936
318,112.08332,98.64839
319,107.969475,93.837326
320,107.8804,99.737625
321,115.40579,100.53096
322,115.657234,92.27026
323,110.85801,93.92314
324,112.70779,93.33592
325,111.61575,91.74013
326,111.90453,91.17569
327,109.77662,93.30079
328,109.09831,92.74215
329,108.8192,97.71621
