epoch,metric1,metric2
0,120.89942255570712,153.18393287644852
1,38.69930899271976,68.89951967617597
2,197.6800983252902,149.57693885360493
3,191.7283490001744,273.952347648729
4,182.33331701473472,174.8968285542937
5,232.7462485343198,316.16358373490425
6,224.730357597434,341.4617511168245
7,259.12796434308825,318.03296900463897
8,202.68264916910465,297.1715200144558
9,220.6860427613101,221.8685490768609
10,240.14278684043413,255.0383155265248
11,234.6720776912976,475.8769072879596
12,273.2024779228145,330.56215788613497
13,212.24946932857705,285.5588636452587
14,246.08263566645851,260.38378171458135
15,236.7188245721787,278.75569148604546
16,281.37242335879,238.95359822277612
17,238.6526774886748,292.119361969716
18,234.8053530324284,267.65532326432475
19,182.20401279123408,258.9124548966982
20,199.87301603575787,215.26251002148263
21,156.66894311366482,184.41984442842187
22,310.0805830730287,332.1645856461734
23,228.82399012977916,149.02464158751627
24,341.7434875189784,652.1684938971548
25,354.0150825648413,879.4517556597467
26,300.15305306475767,1880.436842078116
27,254.4391768042244,1068.743827699454
28,231.36837141508613,1025.5027224343207
29,576.9408864087793,1035.725048520943
30,446.9359914333866,1041.442848709399
31,426.7815897369067,1034.5436510920051
32,454.90493624225786,1032.2606955672445
33,624.1501534305371,1033.8309464814745
34,617.1513445325477,1150.303674172772
35,1028.888648391356,1012.3244460148233
36,397.9486449705503,810.359969170478
37,422.7323145532934,1003.2275723208968
38,328.4042797183976,995.082913114926
39,272.4412908934464,645.9435367145686
40,307.0087279878712,59.69419755019481
41,286.83166762848,23.869379431198368
42,274.49459536589194,353.0202517202227
43,334.15660567705106,337.89624315475027
44,419.1890912906475,872.4041457379382
45,369.6948014768908,221.416895553704
46,438.53365148712174,122.98458361801076
47,63.59514345808729,86.83420726669954
48,83.02348017765105,55.31027793226608
49,69.3020683178876,89.78752605772348
50,114.55633013521788,192.32528187735167
51,135.3371914494401,970.09554271579
52,135.143310103736,974.317937930359
53,68.36657570584528,974.7151158129782
54,358.5034464454775,978.4236783145628
55,134.88353438500087,978.4790223737018
56,112.6036014908738,978.129273751532
57,981.1239896305502,987.2940143316736
58,989.525680019465,988.4054575610726
59,992.9130529878388,993.3121924650492
60,586.1571967923624,993.429604328034
61,999.8431870528588,990.7901332057112
62,513.0543616646336,987.8178401777166
63,982.3493902786076,984.5685635576916
64,608.5628221728138,981.8798859028695
65,426.91025830535176,978.9156140089656
66,503.072121714865,977.047576824293
67,252.79557034589664,994.139557932063
68,1020.0322184124908,973.9678627533884
69,1000.2835386869478,973.542938454152
70,1030.0796334380082,1005.2690090541624
71,164.33863077690896,991.8854022216892
72,255.47146143634188,974.6478459336242
73,971.129062134062,993.2975168405728
74,970.6041294395624,972.505333580856
75,967.9163080863544,973.4337616206124
76,462.6502468962482,972.4188194666604
77,466.08872128588087,972.0690230839696
78,467.6904068352123,970.7034119625966
79,471.3178253956855,971.1445804933848
80,470.8213011697521,971.4907818235436
81,966.8602674460528,970.6851398502048
82,469.0349731706448,970.6351707934908
83,302.6439452441295,970.411284855374
84,112.84829464885446,970.5569927922784
85,175.33178045223332,971.9676959600248
86,469.1807967116544,972.1153824615068
87,461.9934368734902,971.9684229142672
88,975.3772993633442,972.6604806994012
89,225.5789381754145,970.7351032470376
90,995.347805677245,972.078248216056
91,172.87803982498744,991.529372489118
92,508.7440429037319,980.9177864990318
93,1060.6006251774356,1036.255401580116
94,455.31511901452296,968.2687483193472
95,509.3379806944911,1016.3440940298576
