Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
42	71.39858	1.0255549	71.910324	66.623825	68.605934	2.3059514	71.09964	66.03743	14.955224	14.5	41999	41.513615	22.52075	93.82329	-0.27424797	41.51348	22.52076	93.69137	-2.4544475	-41.15207	1.4494721	21.315398931503296
43	71.31449	1.1426172	71.95567	66.604225	68.98727	2.3245516	71.075745	65.95409	14.940298	14.6	42999	41.390938	22.409742	92.03758	-5.5670633	41.390934	22.409882	93.70999	-4.156069	-41.064323	1.4032432	21.32699990272522
44	71.478714	0.82872146	71.97791	66.79354	69.07059	2.3816514	71.193726	66.04472	14.970149	14.6	43999	41.298042	22.35231	91.71996	-0.51691556	41.298347	22.352386	94.18607	-1.207219	-40.968315	1.3539113	21.300469398498535
45	71.23113	1.2474747	71.935776	66.71253	70.00337	1.8970851	71.17941	66.100525	14.925373	14.8	44999	41.159298	22.281448	92.966034	0.15573722	41.158993	22.281807	92.454346	-4.6768413	-40.800797	1.350803	21.06094479560852
46	71.1866	1.3664618	71.851585	66.58401	70.01922	1.8299494	71.1566	66.331566	14.910448	14.8	45999	41.204025	22.23643	91.97314	-0.78817654	41.20414	22.236511	93.66395	-0.87754154	-40.785534	1.3156883	21.413195848464966
47	71.40137	1.0304272	71.886536	66.58698	69.98734	1.9076614	71.145805	66.14705	14.955224	14.8	46999	41.023624	22.163248	92.174034	-0.3165047	41.023552	22.163565	92.111496	-1.9756012	-40.649796	1.3245677	21.299888610839844
48	71.08573	1.4437526	71.86557	66.704414	69.97362	1.913159	71.21001	66.117836	14.895522	14.8	47999	40.924637	22.11891	91.68122	-2.3868675	40.92455	22.118723	91.74948	-1.1731375	-40.61859	1.2740823	21.210131883621216
49	71.32676	1.1456871	71.95301	66.62549	69.52991	2.1638777	71.08226	66.20598	14.940298	14.7	48999	40.835762	22.093857	91.612175	-0.011973202	40.83566	22.09338	91.65423	-4.807827	-40.470478	1.2462224	21.413090229034424
50	71.28026	1.2737057	71.92916	66.72722	68.60252	2.4051042	71.12221	66.048744	14.925373	14.5	49999	40.78044	22.098038	92.528336	-0.8385534	40.78056	22.098436	91.96161	-0.17179841	-40.51057	1.2323335	21.495702028274536
51	71.4012	0.98468393	71.99255	66.8116	68.082306	2.3319728	71.13858	65.995964	14.954545	14.4	50999	40.664646	22.040379	91.38579	-1.5755134	40.66474	22.039986	91.99943	0.35611072	-40.28837	1.2181904	21.431145429611206
52	71.19329	1.3481293	71.8213	66.72881	69.075	2.3442218	71.10214	65.986435	14.911765	14.6	51999	40.57577	21.978308	92.40359	-4.3120065	40.575798	21.978167	94.01143	-0.24982	-40.294586	1.1822058	21.521494388580322
53	71.47227	0.85406524	71.87171	66.6848	69.026535	2.3529525	71.13124	66.06701	14.969697	14.6	52999	40.491238	21.941603	92.28305	-0.5492978	40.491253	21.9419	92.329994	-0.414908	-40.179733	1.1615717	21.5675151348114
54	71.45774	0.8397811	71.867195	66.714	68.57354	2.3326697	71.09785	66.16573	14.970149	14.5	53999	40.428623	21.941292	92.11319	-0.13593829	40.428215	21.94163	93.407486	-1.3639141	-40.071587	1.1583982	21.5675208568573
55	71.53834	0.58125865	71.88873	66.94897	67.08769	1.8469778	70.901245	65.98444	14.985075	14.2	54999	40.471603	21.893051	92.89514	0.266536	40.471542	21.893085	92.443504	-0.9629566	-40.11723	1.1397355	21.11630082130432
56	71.47675	0.8383405	71.882515	66.74232	67.61717	2.1668034	71.122475	66.02809	14.970149	14.3	55999	40.398296	21.883057	92.124985	-0.6726011	40.39839	21.883137	92.50263	-0.9452069	-40.177673	1.1281163	21.52967667579651
57	71.39217	1.004394	71.90552	66.69126	69.08368	2.3180106	71.06551	66.112465	14.955224	14.6	56999	40.28278	21.860958	92.89924	-5.0899215	40.282665	21.861	91.951294	-2.6256151	-39.965454	1.1152076	21.627540349960327
58	71.44785	0.8183624	71.955795	66.85485	68.08557	2.3323753	71.07194	66.024994	14.969697	14.4	57999	40.20666	21.820696	93.60789	-0.3940819	40.20661	21.820496	92.8272	-2.222072	-39.94819	1.1069772	21.487507104873657
59	71.407616	0.9662617	71.87488	66.81576	69.04762	2.3617413	71.18876	66.02706	14.955224	14.6	58999	40.141624	21.807964	92.18669	-0.63209236	40.14181	21.807924	92.4873	-2.0316327	-39.86721	1.110384	21.548973321914673
60	71.32339	1.1663148	72.02446	66.63237	68.60309	2.3304522	71.14875	66.14757	14.940298	14.5	59999	40.060707	21.78777	93.38106	0.1832709	40.060524	21.787642	93.43263	0.622357	-39.724144	1.0723643	21.702561616897583
61	71.243	1.259479	71.91436	66.59306	68.565254	2.3963654	71.10026	66.05733	14.925373	14.5	60999	40.00084	21.716473	94.57796	-3.6840675	40.000774	21.716558	93.51796	-0.40210557	-39.66898	1.0892302	21.625911712646484
62	71.48485	0.8298839	71.876	66.65854	68.55287	2.4399438	71.17417	65.96545	14.970149	14.5	61999	39.984646	21.656683	91.698235	0.29945934	39.984753	21.65684	92.12198	0.9718374	-39.68745	1.0270579	21.430264711380005
63	71.339	1.1299087	71.91131	66.76371	69.07167	2.3491719	71.10357	66.068275	14.940298	14.6	62999	39.97351	21.635588	91.98468	0.2635293	39.97367	21.635387	92.27653	0.3565263	-39.72576	1.0371336	21.688904762268066
64	71.54363	0.594977	71.96474	66.844086	69.53354	2.1715827	71.050446	66.18859	14.985075	14.7	63999	39.9237	21.60147	93.65389	0.24825156	39.92345	21.601545	93.11155	-2.2178378	-39.575237	1.0002184	21.711714506149292
65	71.40015	1.0139735	71.86876	66.63935	69.95688	1.8706471	71.09329	66.19337	14.954545	14.8	64999	39.780746	21.550554	91.97067	0.58210397	39.78094	21.550974	93.01089	-1.458777	-39.506275	0.9749668	21.741780519485474
66	71.524666	0.59597564	71.92475	66.8172	69.45035	2.179552	71.03968	66.01765	14.985075	14.7	65999	39.70751	21.500917	92.55757	0.71829355	39.707294	21.500872	94.18653	-0.026409298	-39.36244	0.9941574	21.798498153686523
67	71.344215	1.1665237	71.95211	66.62498	68.11475	2.3849351	71.11606	66.06583	14.940298	14.4	66999	39.684658	21.46827	92.547745	0.84604996	39.684555	21.468246	93.37176	-0.6351573	-39.373234	0.9563	21.766387224197388
68	71.2421	1.2579865	71.83473	66.763756	69.04854	2.3561053	71.106606	66.02732	14.925373	14.6	67999	39.662037	21.437752	92.67016	0.35166407	39.662086	21.43807	92.67295	0.082885	-39.4019	0.9558411	21.73766326904297
69	71.60044	0.15132724	71.97791	71.27994	69.49853	2.0991807	71.01255	66.17502	15.0	14.7	68999	39.690384	21.408487	92.46433	-1.3424265	39.690464	21.408102	92.037384	-3.1920726	-39.313007	0.935785	21.852515697479248
70	71.11632	1.4850537	71.93437	66.68112	68.11009	2.3327076	71.08157	66.10079	14.895522	14.4	69999	39.582066	21.40315	92.26914	0.96416044	39.5819	21.403105	92.58268	-0.5750034	-39.313892	0.9182534	21.832029342651367
71	71.10749	1.4991516	71.92001	66.64323	69.00756	2.2903106	70.93932	66.0733	14.895522	14.6	70999	39.4945	21.352854	92.093216	0.2439723	39.494274	21.35302	91.97789	-1.527081	-39.255062	0.91763335	21.798266410827637
72	71.40179	0.9960987	71.85238	66.78582	68.07083	2.2586508	70.921646	66.13057	14.955224	14.4	71999	39.513157	21.32488	93.17549	-1.1049237	39.5132	21.32497	92.40298	-0.6694612	-39.261906	0.91008997	21.882567167282104
73	71.44913	0.82164717	71.90569	66.8253	68.120926	2.3348932	71.12015	66.11847	14.970149	14.4	72999	39.49946	21.257483	92.58694	-1.0330719	39.499313	21.257528	92.039856	0.56924224	-39.172867	0.9018156	22.003060340881348
74	71.45993	0.8671917	71.97456	66.54842	68.04679	2.3393712	71.02671	65.91559	14.970149	14.4	73999	39.372288	21.248537	91.907425	-1.4472535	39.37242	21.24833	92.40422	-1.6705875	-39.113636	0.8812333	23.56514596939087
75	71.39945	1.0007099	71.94976	66.688736	69.932755	1.839005	71.00825	66.21842	14.954545	14.8	74999	39.34764	21.221376	91.32564	0.58381957	39.34762	21.221497	91.284935	0.2715474	-39.096336	0.863474	24.016146183013916
76	71.32739	1.1397518	71.94477	66.789955	68.97156	2.2723653	71.00925	66.0941	14.940298	14.6	75999	39.322678	21.216711	90.86555	-0.63835347	39.32272	21.216898	91.47956	0.4133866	-39.06604	0.8674209	24.01528310775757
77	71.51792	0.5640056	71.97035	67.08319	69.02702	2.3059652	71.08132	65.94639	14.985075	14.6	76999	39.36297	21.16709	90.33134	1.5881928	39.36277	21.167278	91.75732	-1.1198814	-39.064636	0.85180897	24.265233278274536
78	71.24671	1.2726119	71.87411	66.634315	69.98318	1.8728437	71.19713	66.21482	14.925373	14.8	77999	39.32317	21.15504	91.44339	-1.0024667	39.32305	21.154718	93.87589	-3.216096	-38.987743	0.8311947	23.745675086975098
79	71.32676	1.1362007	71.961685	66.734146	69.991844	1.9342643	71.17891	66.01007	14.940298	14.8	78999	39.31765	21.1656	92.67841	0.6080085	39.31755	21.165812	92.11513	0.010628104	-39.04589	0.8457327	22.199253797531128
80	71.599915	0.12472888	71.88387	71.36305	69.44113	2.2138717	71.11253	65.969635	15.0	14.7	79999	39.216362	21.0924	91.81717	-1.1259713	39.216267	21.092297	91.84878	-1.0030303	-38.878593	0.8168988	22.229485988616943
81	71.40733	0.9994285	71.90628	66.789734	69.58164	2.185507	71.07259	66.134995	14.955224	14.7	80999	39.1718	21.104269	92.8573	0.35731155	39.171703	21.104218	93.375534	-0.05919403	-38.878593	0.8086328	22.19489550590515
82	71.3957	1.009437	71.91745	66.642075	69.07708	2.3583477	71.16597	66.0445	14.954545	14.6	81999	38.999256	21.025606	91.92549	-1.3659385	38.999363	21.0256	90.928856	-0.110907674	-38.738056	0.82271147	22.164058208465576
83	71.20789	1.3984991	71.90836	66.625916	68.066666	2.3586004	71.10257	65.992645	14.910448	14.4	82999	38.967976	21.012789	91.85456	-1.7613714	38.96781	21.012749	92.196045	-1.8715866	-38.630035	0.80283266	22.13304090499878
84	71.292534	1.1458893	71.8875	66.682884	68.51542	2.3521795	71.00234	66.00395	14.940298	14.5	83999	38.92634	20.95868	90.41615	0.36976087	38.926205	20.958708	89.41044	-1.9818511	-38.6805	0.7887401	22.185117959976196
85	71.191414	1.3616855	71.89559	66.67491	69.02915	2.3485622	71.13787	66.04465	14.910448	14.6	84999	38.967285	20.976896	91.61249	-3.6298237	38.967213	20.97708	91.024345	-2.4044523	-38.64356	0.8049905	22.13442087173462
86	71.471	0.8240917	71.82048	66.68014	67.618645	2.1943276	70.98402	65.975296	14.970149	14.3	85999	38.984707	20.952879	90.98936	-0.5492578	38.984573	20.953133	90.774956	-1.4153432	-38.720345	0.7644664	22.166959524154663
87	71.4606	0.84741205	71.86946	66.66154	69.10395	2.3121717	71.14793	66.15757	14.970149	14.6	86999	38.868977	20.86756	90.48047	-0.37825185	38.869064	20.867205	90.22786	1.2300104	-38.534412	0.78643763	22.00568723678589
88	71.4272	0.9862436	71.96939	66.82023	67.62218	2.1809785	71.11369	66.061745	14.955224	14.3	87999	38.863846	20.88948	91.535736	0.8862629	38.863728	20.889742	91.07172	0.07596028	-38.59719	0.76912403	21.99051070213318
89	71.316826	1.1090868	71.90248	66.89229	69.96714	1.8295752	71.04975	66.26477	14.940298	14.8	88999	38.844776	20.845375	90.17512	-0.30122012	38.844486	20.84548	90.43841	-4.4446406	-38.574844	0.7492937	22.18377947807312
90	71.39647	1.0063486	71.89179	66.6054	69.04269	2.395569	71.133766	66.05242	14.955224	14.6	89999	38.852913	20.830996	89.64676	-0.26694787	38.85303	20.830582	90.198586	-0.12333244	-38.530613	0.73724777	22.1928391456604
91	71.347565	1.1480811	71.91168	66.72638	69.98599	1.8419558	71.113235	66.27202	14.940298	14.8	90999	38.738358	20.826477	91.83526	-4.5120764	38.73806	20.82692	91.628784	-1.1464244	-38.435093	0.75509983	22.098548889160156
92	71.38215	1.0067472	71.89106	66.77365	68.54736	2.3814392	71.033226	66.08674	14.955224	14.5	91999	38.812046	20.798998	91.13283	-1.9587706	38.811943	20.799034	90.689316	-7.9355164	-38.548172	0.74879885	22.186890602111816
93	71.38635	1.0313385	71.92898	66.51271	69.028725	2.3424082	71.08783	66.03436	14.954545	14.6	92999	38.729374	20.777952	90.51173	0.70624655	38.729145	20.777946	89.59708	-1.9126391	-38.48439	0.7290354	22.193212747573853
94	71.440056	0.8179168	71.8473	66.744125	69.009445	2.2464225	70.947365	66.0436	14.970149	14.6	93999	38.7065	20.69956	89.83613	-3.6348312	38.706562	20.699793	92.433334	-0.5103576	-38.45672	0.7158319	22.010069370269775
95	71.30848	1.1367383	71.89936	66.73389	69.89874	1.8838347	71.001045	66.02439	14.940298	14.8	94999	38.64528	20.706442	90.95527	-1.0163618	38.645035	20.706362	89.68594	-2.9445453	-38.41905	0.70436114	22.194259643554688
96	71.3665	0.9864634	71.93607	66.82037	68.57796	2.3730037	71.0171	66.100945	14.955224	14.5	95999	38.641453	20.70106	88.68752	0.3390079	38.641487	20.700737	88.93481	-0.4575039	-38.41413	0.74225813	22.25524353981018
97	71.31392	1.1341654	71.9697	66.76256	69.510155	2.1441555	71.074486	66.065994	14.940298	14.7	96999	38.66396	20.615107	89.65635	-2.986197	38.663925	20.61509	89.40003	-1.594605	-38.466534	0.7050912	22.244365215301514
98	71.45504	0.8485405	71.91361	66.678894	68.11168	2.2440877	71.00558	66.12347	14.970149	14.4	97999	38.59831	20.60371	89.81654	0.2874242	38.598133	20.603691	89.89181	-2.546524	-38.37421	0.69558674	22.2301607131958
99	71.34213	1.176017	71.897415	66.60779	69.48439	2.174043	71.05017	66.08177	14.940298	14.7	98999	38.581085	20.605894	90.639145	-0.066723645	38.58103	20.605936	89.72526	-4.181654	-38.34193	0.6843982	22.12940239906311
100	71.37368	0.97977054	71.95586	66.70743	69.49461	2.1383965	71.00163	66.05504	14.955224	14.7	99999	38.560417	20.608063	89.53985	-0.6246328	38.560295	20.607914	89.96943	0.46229386	-38.29186	0.6894694	22.302435636520386
101	71.31036	1.1418794	71.958435	66.746506	69.95891	1.9339291	71.19312	65.92559	14.939394	14.8	100999	38.52948	20.5996	89.20196	0.61344844	38.529366	20.59952	88.44637	-1.0001202	-38.345665	0.67860377	22.398044109344482
102	71.39636	0.98572433	71.86365	66.82931	69.06889	2.2624483	71.164055	66.158394	14.955224	14.6	101999	38.460533	20.556751	90.18114	0.8186213	38.460365	20.556787	89.19444	-2.8806076	-38.222485	0.6805674	22.397743463516235
103	71.18405	1.4127668	71.885796	66.5691	68.58962	2.4585426	71.12853	65.9947	14.910448	14.5	102999	38.449966	20.537987	87.795105	0.34110004	38.450047	20.537943	88.28603	-0.28375107	-38.18949	0.67974436	22.393033981323242
104	71.470665	0.82691646	71.90048	66.792046	69.471436	2.2003417	71.06708	65.98132	14.970149	14.7	103999	38.454865	20.488188	91.38914	-0.2141487	38.45475	20.488195	88.95377	0.7525021	-38.3132	0.6511508	22.42881464958191
105	71.38978	0.9938113	71.853424	66.71398	69.47776	2.1983469	71.08951	65.93495	14.955224	14.7	104999	38.529293	20.463385	87.82242	-1.3689039	38.52918	20.463549	89.71395	-3.3721652	-38.26553	0.66927624	22.35918354988098
106	71.26071	1.272224	71.88537	66.68957	68.11484	2.2947981	71.044945	66.13531	14.925373	14.4	105999	38.45094	20.492598	89.959435	0.4494456	38.451065	20.492792	88.20362	1.0592529	-38.15985	0.64985794	22.441545963287354
107	71.31623	1.1383871	71.93694	66.7708	69.53507	2.1736307	71.147354	66.01826	14.940298	14.7	106999	38.40178	20.440767	88.085884	-1.8369482	38.401672	20.440865	88.76221	-0.9899275	-38.158348	0.6443773	22.451489210128784
108	71.406624	1.0037853	71.914764	66.7432	70.42446	1.4948124	71.10142	65.96151	14.955224	14.9	107999	38.327225	20.459688	89.308525	-0.8862939	38.326958	20.459414	89.0104	-1.8699477	-38.13027	0.653919	22.4180691242218
109	71.31546	1.1430417	71.95677	66.70599	69.11403	2.315228	71.16087	66.24122	14.940298	14.6	108999	38.378384	20.429617	89.23969	-2.955025	38.378418	20.429451	88.650894	-4.4210887	-38.156773	0.6511927	22.485724687576294
110	71.38423	1.0351381	71.94568	66.5781	70.446686	1.4538414	71.19968	66.09818	14.955224	14.9	109999	38.37008	20.453747	91.1183	-2.008798	38.37	20.453959	89.81055	-1.690804	-38.16259	0.6510332	22.598072290420532
111	71.45172	0.82670736	71.94097	66.73692	68.534386	2.3379762	70.94822	66.01831	14.969697	14.5	110999	38.305176	20.464901	88.920715	-1.0461091	38.30521	20.464684	87.88302	-0.8080896	-38.019505	0.6392454	22.53263831138611
112	71.16658	1.379555	71.97945	66.62736	68.99829	2.24144	70.96413	66.10182	14.911765	14.6	111999	38.373665	20.439783	90.36994	-2.7090142	38.373573	20.439796	89.494804	-1.8785083	-38.1554	0.6541804	22.561670064926147
113	71.31025	1.157957	71.89707	66.5962	70.52265	1.4194075	71.22376	66.28246	14.939394	14.9	112999	38.299553	20.44158	88.1142	0.78820306	38.29935	20.441706	88.62756	-3.1960766	-38.00382	0.634227	22.59962010383606
114	71.54711	0.59959126	71.81906	66.78245	69.03739	2.341796	71.11948	66.08615	14.985075	14.6	113999	38.363884	20.393093	88.256584	-2.8572974	38.363865	20.392797	90.21968	-2.6400015	-38.18137	0.640015	22.70037055015564
115	71.387436	1.0152253	71.91301	66.63924	69.032	2.2818143	70.995804	66.17526	14.955224	14.6	114999	38.365032	20.387976	89.945656	-0.9839564	38.365005	20.387867	90.16018	-1.1158798	-38.05166	0.6079746	22.614255666732788
