Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
331	1294.3279	430.2969	1977.4791	808.0524	619.6576	238.21764	1221.5996	429.63272	254.5	138.0	330999	174.76802	85.15912	307.97437	-20.831358	174.76833	85.156364	305.37653	-29.634918	-177.23073	38.68425	22.778231382369995
332	850.70526	294.64813	1309.1171	523.8975	924.22473	235.4291	1453.4247	684.5184	177.16667	183.0	331999	175.01735	85.16283	305.88113	-14.983693	175.01735	85.15846	305.472	-16.661825	-176.96196	39.12072	23.67237091064453
333	955.0835	269.064	1465.5363	681.6903	943.1791	151.91005	1181.7844	752.7186	188.0	188.4	332999	175.22379	85.06089	305.57446	-18.881409	175.22472	85.05953	307.49252	-26.056067	-177.77487	39.005978	23.306459665298462
334	867.49164	173.8113	1114.284	692.5524	849.72864	220.69434	1236.7134	551.4228	178.0	168.3	333999	175.31297	85.15491	306.79028	-14.008068	175.31215	85.15479	306.94534	-19.054571	-177.57771	38.894444	22.967111825942993
335	890.70135	353.31277	1578.7858	612.18774	859.6051	186.96141	1131.501	537.8535	177.2	185.6	334999	175.73454	85.39123	311.86487	-16.288427	175.7342	85.38864	308.48715	-22.233906	-178.27792	39.254375	23.39547562599182
336	1630.9028	613.92725	2489.1418	1088.0759	1160.6519	252.16837	1544.7635	627.8935	339.0	232.0	335999	175.95055	85.38188	305.4302	-16.894442	175.94864	85.3797	307.22104	-28.344347	-178.70064	39.210457	24.4891254901886
337	755.1513	158.57591	1081.7949	575.9597	945.5841	361.77383	1454.4598	499.4925	157.57143	194.3	336999	176.22353	85.494354	306.82803	-28.846651	176.22299	85.490524	308.04016	-25.104305	-178.58394	39.42465	22.90858769416809
338	881.6168	434.6493	1631.8032	495.43686	592.9639	60.8428	685.4171	472.25443	180.4	112.9	337999	176.54626	85.66767	308.78223	-21.676363	176.54866	85.66621	309.88382	-14.612272	-178.86772	39.32213	21.891040802001953
339	749.674	133.87459	1045.4438	578.9429	902.8024	167.23221	1101.0592	491.5609	146.125	182.0	338999	176.67177	85.77236	307.0878	-16.379156	176.67	85.76867	307.59512	-16.212343	-179.07167	38.99891	23.178029537200928
340	1002.53204	226.11505	1371.621	760.57684	1159.7219	337.14124	1827.1495	607.00885	196.6	243.7	339999	176.58017	86.01254	316.0509	-15.659105	176.58066	86.00926	308.59198	-25.141914	-178.94331	38.809963	24.311216831207275
341	759.3715	261.79193	1171.9482	479.09326	1113.992	408.8159	1713.4397	517.64777	163.0	226.8	340999	177.15472	86.11764	309.38528	-19.190166	177.1552	86.11533	308.2759	-29.672258	-179.6344	38.999954	24.084561109542847
342	734.77155	105.312035	872.97845	530.6959	746.27014	111.25851	909.14087	592.8585	145.0	144.1	341999	176.69736	86.523186	310.22488	-20.92082	176.6967	86.52014	308.76776	-25.178223	-178.91731	40.050217	22.625261068344116
343	733.1503	217.30621	1187.209	433.2075	965.05554	398.3386	1806.47	516.7121	140.375	203.2	342999	177.07445	86.29495	309.7086	-23.796448	177.07314	86.293106	309.63705	-35.98395	-179.5189	40.181046	23.578007459640503
344	1092.6189	481.65915	1770.787	636.08057	1091.3674	420.61624	1991.8856	595.16315	224.75	231.7	343999	177.11319	86.57605	313.47675	-20.55933	177.11333	86.573494	310.2732	-35.236195	-179.82202	40.445614	24.253690481185913
345	794.5966	97.70339	954.7048	638.43286	745.2076	330.3963	1194.7961	202.26665	163.16667	151.1	344999	177.6749	86.586555	313.56107	-24.49188	177.67603	86.583626	308.9765	-36.66612	-180.12067	40.850338	23.258963584899902
346	856.02814	302.5918	1183.2261	526.27905	698.109	72.99186	798.7661	579.17145	174.0	133.4	345999	177.41176	86.79493	310.1537	-31.574247	177.4113	86.79265	309.03244	-40.193344	-179.86247	41.093937	22.704291820526123
347	795.41766	101.099915	921.2473	600.40717	1286.5858	193.7822	1609.8712	1008.63666	153.28572	257.7	346999	177.7256	86.867134	310.99615	-29.279415	177.72607	86.86473	311.20758	-44.184414	-179.7036	40.311813	25.07021164894104
348	1103.6581	321.71225	1618.2048	784.4982	917.47205	193.41055	1292.4381	700.659	219.5	190.6	347999	177.883	87.07022	311.36456	-30.663416	177.88431	87.067276	311.87613	-47.455433	-180.27304	41.209274	23.761983394622803
349	881.93353	247.5841	1329.608	622.0399	1495.8353	532.5313	2763.9773	781.0669	182.16667	302.7	348999	177.59142	87.10646	311.77045	-27.849821	177.59111	87.10621	314.66974	-33.620083	-179.92065	40.95035	25.61434006690979
350	1213.4575	476.9186	2002.0995	796.77155	1031.3259	285.11984	1585.8508	644.9222	250.25	208.5	349999	178.16435	87.11448	311.53796	-32.542797	178.16386	87.109436	314.4816	-43.073055	-180.355	41.252014	23.842490434646606
351	1082.4451	341.08115	1642.0602	777.5276	1360.6786	508.9345	2301.7305	551.4184	212.8	275.7	350999	178.26785	87.23368	311.4219	-33.44599	178.26973	87.22937	311.79926	-47.4069	-180.83835	41.94774	25.029148817062378
352	954.24695	264.27283	1229.3174	519.44696	973.64716	235.62329	1377.2107	737.707	191.25	193.8	351999	178.22202	87.304695	311.87134	-32.23559	178.22081	87.30592	311.14648	-34.318676	-180.65515	42.01165	24.076038122177124
353	742.4519	283.324	1295.2565	437.25955	977.3459	263.155	1317.7975	510.6699	146.625	192.4	352999	178.59175	87.30026	312.5201	-28.920498	178.5922	87.29603	311.83478	-41.597664	-181.04509	41.42551	24.007126331329346
354	1078.1918	421.61914	1584.3805	514.2081	779.5446	210.8343	1243.7943	562.07983	214.8	149.4	353999	178.45026	87.4253	313.29996	-25.507341	178.45068	87.42408	312.93185	-36.361443	-181.0249	41.664024	23.076817750930786
355	634.5193	92.17326	799.4321	514.6058	1074.9119	207.11208	1486.4276	887.4952	119.0	209.3	354999	178.65273	87.246895	312.58463	-32.937817	178.65099	87.24555	313.17966	-37.725555	-181.13448	41.911564	23.98474359512329
356	783.39325	233.81096	1332.5878	592.8116	852.3088	174.43887	1176.2162	543.4222	150.0	165.3	355999	178.48883	87.55955	313.162	-27.286308	178.48964	87.557304	311.82025	-28.602406	-180.99654	41.82889	23.88791012763977
357	709.05585	158.66017	916.0633	483.81998	966.44745	252.14769	1470.3037	523.1055	135.28572	188.4	356999	178.90964	87.398346	312.37344	-27.263565	178.91063	87.39351	316.51044	-34.455917	-181.46336	42.995663	24.19283628463745
358	1113.1782	273.40225	1468.1267	814.05676	789.82776	309.4779	1590.4852	514.49786	218.0	166.5	357999	178.84988	87.50354	313.93723	-32.6612	178.8523	87.50153	311.70056	-41.034447	-181.23187	41.900375	22.92546820640564
359	891.10455	225.95047	1176.6594	623.3591	1155.4305	565.07074	2406.0645	575.32336	178.5	225.0	358999	179.02434	87.7972	312.49817	-32.449493	179.021	87.796165	314.21115	-42.093605	-181.4592	42.594387	23.988505363464355
360	843.26715	152.77707	1092.6537	611.08844	1287.3502	927.2347	3160.47	484.3706	167.33333	277.3	359999	178.78325	87.765945	313.17682	-33.58548	178.78442	87.76398	313.64783	-38.48852	-181.10411	42.54952	24.912579774856567
361	882.0255	508.70343	1890.8636	579.1226	1028.3584	185.17827	1304.3274	749.96106	185.4	201.2	360999	179.07364	87.563286	314.14386	-36.287018	179.07349	87.56068	312.60147	-45.980278	-181.36194	42.12143	24.347278118133545
362	1134.8495	474.7659	1820.3999	583.4551	1117.5939	454.32315	1996.0599	599.4357	222.0	235.4	361999	178.97972	87.798775	314.57062	-29.555918	178.9803	87.79704	313.0829	-51.76488	-181.71881	43.192013	24.359801769256592
363	1344.8971	868.79114	2567.8267	630.82	961.1256	230.06294	1415.2709	588.23145	281.33334	186.9	362999	179.27167	87.7311	312.76956	-21.462845	179.27217	87.7278	314.54398	-28.241652	-181.71353	42.808662	23.601957082748413
364	1365.9879	300.27255	1739.0355	917.8103	973.8221	541.06305	2499.5151	580.2888	275.25	193.1	363999	179.64308	87.84142	312.94247	-32.041607	179.6415	87.84028	314.2499	-32.417015	-182.11366	42.779922	23.763349771499634
365	1055.0764	288.55957	1525.7128	782.1655	1014.6839	121.49536	1240.686	829.79663	204.8	197.8	364999	180.06975	87.96278	316.3594	-24.125868	180.06993	87.962204	315.8531	-28.155256	-182.4039	42.268837	23.611319065093994
366	903.739	211.14558	1157.3944	598.234	1449.9786	458.49887	2431.3643	861.80383	173.33333	305.0	365999	180.00119	87.90273	315.37854	-21.69642	180.00291	87.90042	316.69998	-36.268665	-182.6821	42.613388	25.53099799156189
367	1226.9934	610.04193	2271.692	731.59467	1000.45575	191.6303	1332.3134	753.69165	245.0	198.7	366999	179.95674	88.218254	315.59317	-30.159096	179.95435	88.215904	315.51242	-31.628036	-182.26749	42.792015	23.4611496925354
368	1331.6571	625.24243	2386.679	752.6474	1155.851	278.36734	1853.543	866.7776	267.75	231.3	367999	180.2322	88.17897	315.68478	-22.410034	180.23187	88.17749	316.0462	-46.649555	-182.74893	43.67018	24.104318857192993
369	1241.5372	102.266266	1379.6761	1096.2618	1169.0237	465.7721	2429.8184	738.125	248.75	233.2	368999	180.55188	88.17752	317.37717	-26.069822	180.55342	88.1744	316.53314	-26.988014	-182.98724	42.81584	24.567967653274536
370	1167.2526	446.53952	1924.7396	839.9972	905.1832	261.70248	1487.204	513.18274	239.0	177.8	369999	180.93336	88.45981	317.1081	-25.225067	180.93376	88.45784	319.92694	-20.978922	-183.27496	42.735905	23.442790985107422
371	779.6882	239.93716	1302.4908	543.2195	1430.221	397.2746	2206.1157	837.81714	150.85715	286.2	370999	180.73051	88.54007	317.9697	-21.757122	180.72978	88.538284	318.3732	-22.02257	-183.41464	42.974342	25.62098789215088
372	1025.8854	253.44327	1460.5675	851.78033	880.43146	274.12967	1459.8579	533.03625	200.75	171.3	371999	180.97823	88.45453	317.47327	-22.206963	180.97726	88.451454	318.2516	-36.950706	-183.48376	43.31715	23.444708347320557
373	838.6651	148.75964	1083.2977	613.93634	1033.8184	174.19173	1381.56	721.6197	161.28572	208.5	372999	181.6249	88.477974	317.70148	-22.538866	181.62604	88.47586	318.72775	-15.700836	-183.98547	42.811455	23.585705757141113
374	1121.6427	289.33536	1407.5946	650.8464	1346.623	237.01749	1634.3602	956.0975	221.25	270.7	373999	181.9987	88.664444	317.78757	-22.643429	181.9986	88.66268	320.563	-20.426191	-184.71715	43.405838	24.807945251464844
375	1180.739	282.10126	1603.862	929.92365	1520.0623	496.00092	2293.555	737.60034	236.8	313.3	374999	181.50374	88.87768	316.92224	-23.361137	181.50266	88.8775	317.8866	-25.594402	-183.87903	43.551132	25.10429334640503
376	4344.916	0.0	4344.916	4344.916	1296.1187	291.7277	1698.3137	630.93866	908.0	271.1	375999	182.13643	89.08265	319.34875	-25.32212	182.13712	89.07918	319.61346	-28.854227	-184.37874	43.554638	25.112426280975342
377	1873.0469	77.46149	1950.5083	1795.5853	1166.4103	301.48053	1939.6705	850.27313	385.5	244.2	376999	182.04758	89.0969	319.21945	-29.325642	182.04741	89.09634	318.68704	-23.975481	-184.59439	43.70331	24.27061676979065
378	1560.6436	392.05328	2106.0295	1012.9889	935.18915	203.71608	1340.5963	733.82465	314.75	182.1	377999	182.25703	89.15267	320.59192	-26.338379	182.25838	89.14956	320.66965	-28.75778	-184.6903	43.601105	23.9425950050354
379	843.4136	120.3292	1038.9059	652.154	2008.8645	489.58575	2815.7583	1246.9501	163.5	411.1	378999	182.74094	89.318214	320.03168	-26.914457	182.7418	89.31523	319.88855	-23.849125	-185.33957	44.102394	28.279462337493896
380	1247.8628	458.85144	2021.6128	896.447	1401.72	359.41214	2338.65	1052.0908	242.0	282.7	379999	182.70723	89.335175	322.75162	-32.307995	182.70654	89.335075	320.47647	-32.133297	-185.00241	43.666183	25.954774379730225
381	1578.9686	653.59326	2334.172	739.81836	1373.6484	349.55145	2115.367	962.16486	321.0	288.8	380999	182.89693	89.33393	321.8068	-27.56459	182.89738	89.33171	321.33853	-35.577225	-185.48741	43.391853	25.487838745117188
382	1350.0483	460.3666	1786.1415	713.34534	973.988	257.49698	1526.8701	559.654	289.66666	194.2	381999	183.29182	89.44682	321.32294	-21.463543	183.29016	89.44464	321.56406	-29.4442	-185.778	43.116047	23.313645601272583
383	1036.013	386.5944	1794.626	573.5206	2046.7559	1237.9332	4808.1143	559.7282	207.16667	423.9	382999	183.83102	89.51904	321.6192	-22.178602	183.83215	89.51741	323.2517	-26.630302	-186.48131	43.79389	30.109270811080933
384	1468.3445	754.39954	2222.744	713.94495	1070.4609	456.14786	2071.2195	489.4753	293.5	219.1	383999	183.87083	89.52994	323.62576	-28.202103	183.87143	89.525505	323.25043	-23.094292	-186.51231	43.753616	24.55099654197693
385	1479.3474	515.05066	2364.1594	1097.7823	1374.7426	328.7235	2101.5005	968.32733	299.75	294.2	384999	184.1627	89.613884	323.0947	-27.986975	184.16284	89.614456	325.966	-33.316795	-186.69075	44.540325	25.886629581451416
386	1917.5074	809.37085	3013.702	1084.1207	1169.8928	436.047	1932.9596	513.9088	405.0	231.3	385999	184.47086	89.87633	323.81708	-32.51961	184.47137	89.87289	325.75647	-42.524456	-186.95164	44.315952	24.404582023620605
387	1297.4857	676.3777	2228.2725	519.2214	1231.5637	278.63953	1889.5812	846.8554	255.5	247.6	386999	184.47879	90.08954	323.96918	-25.134365	184.47751	90.09119	327.1003	-28.237925	-186.96407	44.731594	24.960055112838745
388	819.92316	141.76956	1039.8247	610.0278	1715.2263	1116.8856	4098.285	574.94745	160.0	355.6	387999	185.03581	90.221245	325.0074	-34.871346	185.036	90.21824	324.8482	-39.37204	-187.2864	45.110947	26.157772064208984
389	933.1681	281.5191	1298.5443	576.09784	928.75476	197.62604	1272.2108	531.5334	182.0	179.5	388999	185.0282	90.36346	323.76453	-33.01707	185.02701	90.36295	325.49124	-45.54189	-187.60426	45.378033	23.130643129348755
390	1257.0366	679.17487	2553.7747	728.9439	1349.3346	332.91354	2080.2712	816.2734	245.8	266.7	389999	184.87395	90.62791	325.17514	-31.068533	184.87434	90.62498	326.6363	-48.59633	-187.47597	44.952938	24.89480972290039
391	1264.4954	328.15268	1831.5039	1055.7015	1681.0455	567.798	2543.7285	775.1598	245.5	332.0	390999	185.51266	90.57251	326.50378	-30.676323	185.51208	90.5706	325.65714	-50.23344	-188.16681	45.32712	25.975767612457275
392	1270.2812	375.12903	1830.4468	830.58954	2737.5386	1037.1364	4762.8857	993.76746	246.0	560.2	391999	185.70627	90.94342	325.95535	-32.94789	185.70653	90.94139	328.09918	-49.301125	-188.236	45.665516	29.519142389297485
393	1885.6735	565.83746	2410.8125	1100.1989	907.7467	309.59775	1648.9756	527.53613	371.0	181.8	392999	185.8871	91.07287	329.3251	-34.16686	185.8884	91.07224	328.29703	-44.906166	-188.24529	46.220665	23.586490392684937
394	844.43146	552.7672	1941.1135	479.8123	972.103	193.40366	1376.4241	777.4558	167.6	203.8	393999	185.96121	91.19583	327.86856	-36.235558	185.96068	91.194824	328.17926	-53.327995	-188.7533	46.7035	23.65050721168518
395	1916.3967	515.39667	2431.7935	1401.0001	1705.9121	654.3641	3195.0286	1039.6006	395.5	350.4	394999	186.251	91.53598	327.86343	-43.042686	186.24951	91.53333	331.7639	-45.753704	-189.01181	47.289036	26.08550477027893
396	1733.2085	787.4529	2809.799	948.2604	3105.2974	1380.1599	4835.909	937.2777	348.66666	650.4	395999	186.44615	91.61585	329.94	-35.97555	186.44911	91.61449	329.67517	-50.991074	-188.8125	47.588234	31.182387113571167
397	2965.317	822.9774	3788.2944	2142.3396	3731.9507	1378.7833	5017.048	1510.7618	617.5	744.9	396999	187.03596	91.83961	330.40872	-24.559212	187.0362	91.83795	330.84375	-46.056522	-189.73825	47.55231	32.414754152297974
398	1801.1045	316.98193	2229.6975	1473.0215	2748.2524	1570.2834	4895.6387	582.5272	355.33334	557.7	397999	186.77148	92.10456	331.4169	-30.011616	186.76987	92.10103	332.9827	-36.51055	-189.36398	47.722622	29.875245571136475
399	1072.6604	326.0544	1398.7148	746.606	2136.1902	1256.5905	4856.316	709.9696	206.5	433.4	398999	187.42238	92.07409	331.37857	-32.446175	187.42183	92.074425	331.44385	-25.631575	-190.29823	47.606438	28.069596767425537
400	2465.4001	1630.8774	4625.48	685.22974	2663.8057	1405.3956	4791.9214	957.3443	494.33334	561.3	399999	187.57114	92.1578	330.56927	-23.376596	187.57298	92.15384	333.183	-26.51076	-190.43419	47.518898	30.44547176361084
401	1962.6953	865.42194	2828.1172	1097.2733	983.6243	444.37607	2252.728	582.72015	404.5	216.2	400999	188.13603	92.2963	331.81445	-26.609268	188.1352	92.292305	333.24588	-38.308735	-190.71344	47.64395	23.547200679779053
402	1056.8353	533.9483	1928.3715	474.78485	3818.4976	1216.9701	4918.5947	2143.2368	228.0	773.4	401999	188.0703	92.537125	332.84818	-22.127455	188.07068	92.53419	333.02933	-22.055079	-190.61885	47.944836	32.71179914474487
403	4433.67	0.0	4433.67	4433.67	1209.3298	306.33923	2018.0537	894.61285	906.0	239.5	402999	188.51868	92.73612	332.875	-26.766872	188.51942	92.73431	334.3751	-34.131653	-190.74597	48.088524	23.801673650741577
404	2423.5994	1106.3423	3590.4294	937.48254	2361.4941	1274.4634	4865.2583	1127.9064	486.0	475.5	403999	188.90305	92.93116	332.2254	-20.46856	188.90228	92.92834	333.78595	-33.048298	-191.55624	48.53852	27.870579719543457
405	1336.571	371.37524	1738.9418	777.3273	1780.1348	592.5111	3433.445	1131.488	263.75	351.7	404999	189.21909	92.975365	332.93503	-27.805262	189.22021	92.9751	336.5389	-31.327738	-191.74231	48.749874	25.235939025878906
406	1449.652	261.6005	1718.0736	1094.954	1169.224	517.2757	1998.321	533.6857	279.33334	237.4	405999	189.58034	93.03852	333.43307	-23.94346	189.57913	93.035706	333.55795	-33.205067	-192.2892	50.17755	23.735039949417114
407	2584.3804	1057.6445	3642.025	1526.7358	1594.2174	386.33026	2136.3862	972.55225	514.5	312.3	406999	189.65068	93.27213	334.3325	-29.945934	189.65248	93.27205	334.26678	-28.016262	-192.04448	49.251305	25.604095220565796
408	1054.0383	189.71342	1351.931	830.07153	4265.1133	1032.2614	4865.2407	1802.7294	204.8	879.2	407999	190.02512	93.42445	336.39816	-20.30022	190.02544	93.42156	335.9883	-24.304892	-192.91365	49.709282	35.33853030204773
409	1091.1499	0.0	1091.1499	1091.1499	2180.4702	1486.7644	4867.3975	749.3563	211.0	439.4	408999	190.4784	93.682274	333.2743	-23.772766	190.47878	93.681816	333.1858	-25.242079	-193.05478	48.32151	27.240511178970337
410	2198.9534	1911.4143	4901.785	811.7352	2173.988	1175.3882	4231.6924	886.62024	445.66666	440.1	409999	190.70125	93.7285	334.9925	-23.419447	190.70016	93.7261	336.7271	-27.66074	-193.231	49.47047	27.109075784683228
411	2866.939	755.10754	3622.0464	2111.8313	2735.9473	925.2963	4696.451	1487.0228	573.0	572.1	410999	191.0151	93.990234	334.42664	-16.745417	191.01544	93.987144	335.8579	-22.102001	-193.69101	49.094707	29.88688898086548
412	3188.4482	42.72278	3231.1711	3145.7256	1993.6755	696.3395	3100.8442	597.62134	659.5	401.6	411999	191.79614	93.92317	335.43124	-19.638622	191.79619	93.920715	335.76752	-12.454395	-194.79909	49.72964	26.80182433128357
413	1362.7739	780.6141	2658.4558	566.7217	2228.993	1474.2552	4761.7476	567.9854	267.25	468.5	412999	192.0055	94.19117	336.24442	-20.992357	192.00536	94.18832	337.13742	-24.581043	-194.64023	50.47393	28.503666162490845
414	1277.1517	399.81366	1705.807	743.5007	1722.0238	1320.781	3972.6616	522.9456	258.0	358.0	413999	192.55469	94.56181	338.7739	-20.200935	192.55344	94.56371	340.90622	-21.611485	-195.37619	50.33323	26.09377956390381
415	1331.9246	1022.58826	3087.032	624.1406	3689.11	1221.4348	4799.586	1677.4644	275.0	773.1	414999	192.93665	94.546364	338.18726	-19.259293	192.9392	94.54268	338.42557	-30.684818	-195.33572	50.296177	34.05335998535156
416	1377.2604	132.25844	1547.5267	1224.4688	4692.4023	489.248	4913.271	3226.6162	278.0	967.0	415999	193.16214	94.7732	339.47583	-20.267815	193.16084	94.76909	340.46445	-24.09936	-195.77126	50.2551	36.92952585220337
417	4898.674	0.0	4898.674	4898.674	3539.2234	1165.0303	5007.759	1102.3224	1000.0	708.7	416999	193.48965	95.0575	338.68594	-20.983486	193.4919	95.056046	340.4682	-27.786552	-196.37524	50.181583	31.570868253707886
418	2046.2872	912.0863	2958.3735	1134.2009	4080.407	1171.6874	5009.7275	2049.9443	405.0	819.2	417999	193.69176	95.095665	338.4086	-21.719929	193.69048	95.09465	340.8622	-27.980495	-196.24803	50.319267	34.086132287979126
419	1782.2734	667.9605	2426.2761	861.77216	2353.463	1087.4415	4377.0312	916.0214	349.33334	480.8	418999	194.13109	95.408875	340.43918	-23.585932	194.1329	95.40764	341.68527	-26.29767	-196.90112	50.9195	28.28817319869995
420	2603.9165	423.92834	3027.845	2179.9883	1321.0596	701.11224	2925.903	515.10236	509.5	260.8	419999	194.33424	95.70692	340.1979	-20.568495	194.3324	95.704865	342.43527	-16.585098	-197.0925	51.705166	24.897876977920532
421	1398.0667	336.50284	1970.3743	1103.3164	2811.7715	1251.3677	4899.606	901.5982	272.75	574.9	420999	195.19023	95.78353	343.32666	-18.057278	195.1881	95.78397	341.8742	-32.218033	-198.28203	52.269886	29.72201156616211
422	1640.4673	157.41583	1797.8832	1483.0515	4194.181	1112.38	4907.165	1307.051	321.5	852.5	421999	195.23767	95.9851	342.4077	-19.599382	195.24072	95.978874	343.30344	-25.593834	-198.0006	51.99312	33.86291432380676
423	2143.385	713.19586	2856.5808	1430.1891	3977.4116	1340.0807	4929.7124	1664.0923	435.0	819.7	422999	195.64987	96.50279	342.7454	-17.626354	195.64914	96.503174	345.76385	-35.159973	-198.51276	52.98021	33.5940957069397
424	4949.194	0.0	4949.194	4949.194	3279.7456	1616.8157	4862.0117	1085.0594	1000.0	683.8	423999	196.3987	96.56274	342.9364	-19.506336	196.39738	96.5595	343.22968	-21.110779	-199.14388	52.991055	31.496938943862915
425	4616.1865	0.0	4616.1865	4616.1865	1449.5609	331.42065	2290.6184	1012.77203	943.0	293.5	424999	196.56372	96.81797	343.51123	-24.135605	196.56512	96.817345	347.87555	-28.03133	-199.7103	53.300186	24.78447437286377
426	1960.551	1014.5833	3701.9023	1232.948	2788.1582	1193.839	4940.171	1299.9376	392.5	556.3	425999	196.37878	96.9207	343.87265	-22.582302	196.38005	96.9187	346.49487	-22.551743	-199.09328	54.20178	29.02346634864807
427	1293.883	0.0	1293.883	1293.883	4071.42	1318.3541	4899.163	818.9784	258.0	834.5	426999	197.03358	97.20458	346.12863	-29.718433	197.03294	97.20205	344.85565	-37.10003	-199.81294	54.211864	34.49216055870056
428	3027.0715	1922.1208	4949.1924	1104.9507	3489.7495	1768.1257	4835.9126	570.3335	609.0	722.8	427999	197.40866	97.54292	347.70407	-23.940203	197.40866	97.539185	344.22012	-25.998127	-200.33878	54.284634	32.55242991447449
429	3160.1018	961.26636	4121.368	2198.8354	2010.9166	752.45215	3622.194	723.232	641.5	401.7	428999	197.66333	97.7923	345.25708	-28.827843	197.66391	97.78962	345.55084	-18.610247	-200.32838	55.112022	26.55622100830078
430	3185.5068	0.0	3185.5068	3185.5068	3573.0593	1201.4042	4912.8564	1723.5199	641.0	724.9	429999	197.92136	97.850365	347.0521	-22.929075	197.92177	97.84915	347.08304	-19.061224	-200.80334	55.07079	32.04657053947449
431	3921.8003	587.46643	4509.2666	3334.3337	2437.9624	1448.885	4784.502	978.87225	783.0	507.4	430999	198.63362	98.04776	348.44443	-19.888561	198.63179	98.04651	347.83115	-25.499273	-201.61748	55.585743	28.41133427619934
432	2237.7053	0.0	2237.7053	2237.7053	3443.6274	1546.9214	5015.072	1178.1486	453.0	687.0	431999	198.76482	98.467094	346.66443	-19.349558	198.76302	98.46564	347.24298	-19.46593	-201.47147	56.534584	30.909682750701904
433	3691.4355	0.0	3691.4355	3691.4355	2436.1724	1485.9281	4915.6396	569.30225	751.0	493.4	432999	199.30602	98.455574	348.37152	-15.71804	199.30951	98.45342	348.5543	-21.821487	-202.10068	57.649097	27.825255632400513
434	4728.849	326.50635	5055.3555	4402.343	4574.0264	702.5481	4891.0723	2517.2727	942.5	938.2	433999	199.33061	98.75348	347.2902	-21.56042	199.32983	98.754875	347.28204	-19.669636	-202.13081	58.15119	35.57007956504822
435	4116.4775	0.0	4116.4775	4116.4775	2633.4011	1133.346	4822.135	1356.801	825.0	539.5	434999	199.45497	99.11564	347.95648	-23.04499	199.45436	99.11408	347.26874	-25.061892	-202.06192	57.755814	28.712407112121582
436	2323.1426	491.3388	2814.4814	1831.8038	2234.0815	967.0206	4099.165	1183.3337	471.0	456.4	435999	200.04158	99.27053	349.5078	-19.261427	200.0424	99.269806	349.52185	-36.042942	-202.77002	58.17108	27.621593236923218
437	1924.7787	773.36053	2603.3975	842.6791	1064.7695	219.9827	1431.3234	684.5039	386.66666	210.7	436999	200.40599	99.07008	346.6117	-20.681389	200.4048	99.068985	346.4572	-25.43034	-203.1072	58.377876	23.48323941230774
438	978.121	299.8907	1573.3131	770.6084	2336.0857	1210.3604	5040.6177	1034.0354	192.6	464.4	437999	200.49718	99.60875	348.3436	-19.705122	200.49606	99.60763	347.61505	-27.908136	-203.58003	57.920704	27.066622018814087
439	1874.5258	1548.9677	4065.0244	763.86334	3668.9683	1398.0801	4801.1055	711.8194	366.0	766.9	438999	200.38591	99.5965	348.59467	-25.657814	200.38765	99.59583	347.96713	-16.601171	-203.43872	59.521194	33.337469816207886
440	4847.1143	0.0	4847.1143	4847.1143	3425.7466	1090.9574	4889.608	2068.9805	1000.0	698.1	439999	201.26996	99.849686	348.80557	-26.230362	201.26703	99.847824	349.55814	-23.07363	-204.61115	60.381554	31.856082916259766
441	1316.0309	180.7313	1551.2957	1111.8909	3410.607	1771.9193	4850.7065	514.7418	264.0	709.5	440999	201.32443	100.0708	351.10364	-18.618347	201.32329	100.07188	349.72827	-21.382854	-204.12518	60.18878	32.82929491996765
442	4868.2285	0.0	4868.2285	4868.2285	1884.4391	1371.5527	4723.5063	786.6871	1000.0	397.8	441999	201.98187	100.11353	349.44043	-17.825321	201.98283	100.11308	349.6326	-18.746307	-204.95958	60.430683	27.452966451644897
443	4866.9624	0.0	4866.9624	4866.9624	1861.9355	600.24133	3231.1775	928.8856	1000.0	379.0	442999	201.85316	100.31396	348.92252	-27.126463	201.85066	100.31264	349.33765	-22.003956	-204.73192	60.516094	26.35200262069702
444	1367.8677	394.45844	1741.9028	822.4237	2551.1482	1393.4978	4855.277	786.6269	274.0	522.9	443999	202.15607	100.33709	351.93134	-29.165337	202.15709	100.33425	349.25	-30.804955	-205.43094	61.227516	28.858298540115356
445	2039.0424	687.5784	2716.0671	1096.068	1997.2631	1218.9911	4772.8945	634.6191	409.33334	422.1	444999	202.38077	100.29605	351.99338	-30.493921	202.37978	100.29557	350.85867	-19.390587	-205.27084	61.915672	27.179443359375
446	1740.5487	594.9213	2580.38	1276.9323	4196.955	1017.6729	4798.232	1577.0205	354.33334	878.8	445999	202.37437	100.51596	349.30258	-22.92764	202.37361	100.51387	349.76187	-25.086647	-204.97192	61.34763	35.38438940048218
447	3145.0496	0.0	3145.0496	3145.0496	2891.4133	1059.3433	4424.6797	1141.2462	628.0	583.2	446999	202.81093	100.74303	351.3492	-28.694029	202.81125	100.74178	350.7678	-23.284964	-205.89566	62.293808	30.25625491142273
