epoch,metric1,metric2
0,-214.3454796515959,-0.2900821948046677
1,-166.53658051997866,-12.373771439855144
2,-279.9901250080694,-7.862373903290107
3,-233.33983718188676,475.49254698518905
4,-206.30606846745297,-26.5125382234722
5,-181.9353361765476,98.44360892575564
6,-48.83618771527482,538.0051279158596
7,52.57259380036976,319.3520485730627
8,59.57928701947747,421.43673207387945
9,89.15863284158849,322.85971062098736
10,56.7228668215216,170.8430235681373
11,1025.1561569630455,890.596203005944
12,1631.024649983127,1704.5991497978189
13,1650.6349421382054,1729.8561083523732
14,1428.9457954649129,1489.59045142207
15,1917.3681575204748,1868.1392797519
16,2246.17662350966,2227.700282265869
17,2096.535219573032,2301.921009183289
18,2446.5862644583253,2472.318970615672
19,2117.737038330374,1801.3227797536954
20,1990.234367415709,2024.2392391301807
21,2353.826572428791,2544.38521311294
22,2814.61761824315,3013.3000938689265
23,2682.9070089573183,2824.114784243729
24,3084.841206353868,2958.9205238013624
25,2651.2626178931127,3000.836417710158
26,3146.27590458683,3094.822306798205
27,712.4807724442636,2732.942775673752
28,3065.1640650510803,2813.115514773595
29,2847.919842228687,3199.110643589678
30,3312.744099775066,2427.2004762156034
31,2677.8740341704265,1815.5722644979944
32,3477.240258075204,3304.935457730068
33,3415.26973858498,3231.548909214109
34,3259.646779080515,3015.6834263582814
35,1082.4863066847506,2543.145272071669
36,1666.2079058588984,3029.1758485507416
37,3620.184043827509,3676.997235416876
38,3785.7406103658896,3887.951676436333
39,3798.9081986442898,3804.438348136001
40,3681.970270805541,3844.056522214023
41,3368.6996055452173,3497.845013901261
42,3310.3405970551607,3390.5871671407017
43,3452.3520184058025,3773.322008708452
44,3678.94075240454,3952.940287944292
45,4076.3833835251226,3967.222184910708
46,3884.9060371476553,3842.2112065369865
47,3761.9433887882033,4065.2411159166577
48,3677.896258753631,3855.479948558598
49,3714.155479048985,3854.60338941645
50,3965.246875352638,4016.009457392468
51,4062.623416060759,4064.6231879325087
52,3970.190201576514,4005.847855600152
53,3800.129092007641,3962.111335729192
54,3849.526717810118,4080.651432369036
55,4111.319139638255,4078.056386629688
56,4105.577078507324,4232.822171942746
57,3977.265619023041,4250.884437437471
58,4138.360124541447,4265.435548849858
59,4015.975843336711,4156.038624623105
60,3898.3359298274495,4168.421678911657
61,4115.846942493077,4235.919670962066
62,4213.719689438171,3488.379535837378
63,4018.364727460245,4267.175032921611
64,4141.1870104524005,4282.8557780084175
65,4082.317757171028,3794.5612192346425
66,4157.016612612187,3929.6568340649
67,3960.637670903541,4051.8523060276434
68,4046.9459871168647,4149.05103499386
69,4108.338521779782,4347.31209733135
70,4340.367515491867,4342.125724156287
71,3820.728837140348,3929.905942957922
72,4361.17358158208,4497.548052358383
73,4030.168791263791,4091.120884741796
74,4366.017027069111,4534.334442834052
75,4175.610105796091,4026.908649357752
76,4105.534064226895,4036.079278365715
77,4407.59972167894,4671.808319277579
78,4508.809703067415,4453.33005554326
79,4177.707830850813,4379.593724438143
80,4251.162379924482,3361.0344875110195
81,4060.043239343493,4572.547813434885
82,4452.957214234943,4868.529935026792
83,4463.975341962175,4625.708161365189
84,4460.182032557782,4590.358541318333
85,4488.749556823994,4671.044863324585
86,4315.472844460427,4605.618071997744
87,4449.819558425145,4671.840300592166
88,4399.873636185956,4612.065436843539
89,4318.623237801904,4283.881535183136
90,4609.223657032611,4740.917389230669
91,4491.202330243576,4754.048296867227
92,4471.205217240657,4679.84636763222
93,4553.631699292339,4754.41421589034
94,4532.063516215556,4749.587974624604
95,4301.704941003296,4502.058584534806
96,4499.668310910721,4772.073695387529
97,4475.03752904978,4798.631841994026
98,4516.562909661696,4599.499912129982
99,4435.094059953445,4684.444230186646
100,4553.273492938757,4802.967462703961
101,4220.518232101657,3838.821577284301
102,4690.464686959001,4835.539517391657
103,4717.865569024023,4934.840422802621
104,4730.05334535301,4844.187566900277
105,4678.563124528886,4848.096859416005
106,4562.090461419961,4896.212519697487
107,4696.143971935006,4930.995826278298
108,4637.84798436255,4800.5666849593135
109,4813.94912051286,4981.968395998668
110,4746.515095164161,4916.279799845083
111,4884.158672742056,4935.493627516427
112,3305.816922566076,5046.748773650774
113,4726.260874742137,4987.223614040173
114,4601.856774977813,4862.308988393554
115,4783.955866918355,5158.335104626001
116,4635.126054824278,5039.962344140782
117,4828.152970740623,4997.5277568544825
118,4896.859000880416,5023.347090341966
119,4872.936802937177,4967.936428863044
120,5000.950611433532,5135.280208939994
121,4878.336701002168,5019.574867636056
122,4899.216693807286,5275.0565557330965
123,5114.772892944847,5343.157594212451
124,4775.244405400411,5055.275885588061
125,4715.621280760992,4993.591521259385
126,5226.926109809361,5310.534086589158
127,4742.740659849061,5423.312431477656
128,4694.811462524691,4657.637669271227
129,4785.5102804094495,5115.2447874305335
130,5099.343252592425,5274.596265547983
131,5173.335244043111,5468.473548203856
132,4890.060471038142,5294.982879513414
133,4739.586574626273,5167.950481006988
134,4806.129332808036,5216.169346696799
135,4955.702995421217,4594.62033274079
136,4979.13306100346,5481.088494262849
137,5074.985023618014,5298.324205737772
138,4783.933593509395,5268.839424579356
139,5192.555425353331,5335.871882591348
140,5044.311277339008,5449.577199606139
141,5148.019989615184,5495.036661437205
142,5291.259830567389,5453.028415340102
143,5162.177490478619,5413.185304509665
144,5280.885187209373,5437.53388598648
145,5123.062527244341,5500.917706866363
146,5226.266547935979,5326.598119741968
147,5229.261992449461,5348.194435236711
148,5221.208703841725,5422.947355731718
149,5140.1937249667,5436.060216512349
150,5150.149916232879,4587.916354798673
151,5277.791679468275,5413.820701468989
152,5236.8516075753805,5485.223077622313
153,5268.513104069331,5451.222791205513
154,5109.251541997051,5559.559894159215
155,5389.920476657979,5464.999804476965
156,5264.112008885594,5593.464924585289
157,5240.074368006269,5475.423525521999
158,5419.386805633224,5566.286142622506
159,5243.642038954793,5491.573863885903
160,5355.944204351394,5544.2709181032205
161,5304.5506284238845,5638.857418405325
162,5274.599251030514,5660.861123374514
163,5307.397724061377,5550.326832806294
164,5486.539812411648,5641.040826146305
165,5457.83760899799,5529.549042779831
166,5200.079577179212,5460.979081721435
167,5356.027030499995,5462.986398255186
168,5525.951736788723,4337.480990296346
169,5572.975587009538,5730.332964825052
170,5118.433037666604,5649.052809095299
171,5362.032330055526,5623.203766418874
172,5273.971678104317,5613.94688744724
173,5401.721551838989,5613.32631851651
174,5302.463932762125,5688.756908240804
175,5342.384830499447,5741.154620021736
176,5542.604777670066,5596.290685689608
177,5636.864283378286,5707.318095191024
178,5351.468697546247,5482.425129516575
179,2810.413048287024,5622.435897658467
180,5393.738588356846,5678.338712258586
181,5478.771003345951,5189.907348229956
182,5651.046261016819,5850.250985950104
183,5294.587337466683,5699.650696582822
184,5050.813423268341,5625.994583254948
185,5585.347434748088,5821.051635974187
186,5395.732468538834,5871.0812796129885
187,5410.61778344522,5642.946787773163
188,5838.187678249996,5833.469954363022
189,5539.128534822746,5793.276466650069
190,5607.921293655108,5772.52534316532
191,5483.304006043922,5712.484169414365
192,5524.72166870177,5755.675467521432
193,5616.026292362525,5824.144151396953
194,5764.043537853451,5970.273458291371
195,5502.216966227885,5535.517937219842
196,5778.652909479233,5787.076567675524
197,5718.7607801853765,5984.125810938624
198,5438.978593780301,5915.257487519283
199,5544.060438439024,5664.69528798351
200,5626.007216597155,5919.856286370525
201,5616.226724760117,6109.392894169849
202,5713.329746597143,6069.126791745175
203,5737.606400159792,5957.14153171239
204,5496.718892376987,5783.390910257101
205,5792.9941654142285,5953.533159618807
206,4778.892012981934,5981.6728910387255
207,5709.996339105098,5917.444422576371
208,5577.36391996028,6131.202545803161
209,5817.236041518501,5878.583978359035
210,5828.172502351687,6092.707687730899
211,5767.328685341061,6007.366775622415
212,5789.69614935745,6118.053025437475
213,5915.500224255679,6276.072234053397
214,5872.226774011792,5052.241084714138
215,5926.200347440172,6209.241222767086
216,5924.48474414869,6268.950365422309
217,5649.443158729746,5773.462098628176
218,5701.40958769274,6052.632639705822
219,5633.150477426237,6157.003452791515
220,5706.998943630706,6061.381351144864
221,6119.350935222942,6298.290862747816
222,5921.125041025532,6341.977032677566
223,5993.599054537737,6237.000903983976
224,5892.952976986891,6208.310489544024
225,5952.829938188972,6419.510951577488
226,5915.618872609632,6442.039693257125
227,6104.643491576617,6208.085885951565
228,6101.241116205476,6536.268438640196
229,6464.446670727596,6433.49986190443
230,6161.8244182103,6573.430422895637
231,6172.062006123164,6498.014710630994
232,5931.5002407673055,6170.548348741424
233,6258.235385531002,6444.364962928467
234,5895.629436856516,6368.854302285615
235,5936.779045717747,6405.444698770013
236,6235.446817117796,6370.118106705842
237,5987.915099954226,6548.718399125524
238,6070.492646815077,6553.11686893994
239,6071.456926507242,6576.807291393634
240,6057.221677165465,6502.758040051414
241,5982.678164818962,6269.463890277028
242,6176.171791430028,6594.490770337888
243,5795.090768874401,6383.766744398263
244,5932.400630191997,6427.285224057908
245,6212.469302037712,6569.437823426963
246,6348.841418330832,6719.022644332795
247,6025.849565098788,6722.541543521438
248,5955.758101192738,6590.213789297375
249,6323.001447099759,6651.157352380837
250,6343.6298140228655,6525.623298971384
251,6163.861945830176,6609.787421964304
252,5984.642702709722,6550.443841606538
253,5793.484776361614,6450.417408616058
254,6079.8570916684,6801.73387401613
255,6283.223973446647,6556.436060176871
256,6336.9423984675805,6723.402023702317
257,6218.378215821624,6589.78316999601
258,6259.52246773783,6609.4483493926
259,6159.354978438089,6599.911988052355
260,6202.099733953702,6784.4160342692685
261,5902.5777671969,6208.579220362417
262,6391.146581381722,6487.660698454051
263,6122.587315775016,6741.724754946095
264,6360.002487073602,6351.710787252526
265,6343.173795331983,6625.058223243837
266,6284.370670608929,6716.692169195728
267,6311.489107824375,6605.049473265253
268,6379.572331033623,6420.750240884531
269,6151.594180966584,6499.635290111859
270,6506.008258611124,6578.952201737916
271,6469.263035719315,6614.12516769746
272,6077.266267279605,6441.319858383894
273,6357.078194786132,6653.258523638176
274,6213.616787776531,6285.933216255617
275,6360.275491960333,6693.03411022257
276,6404.973741141199,6827.242043032706
277,6418.142652913446,6698.83897216201
278,6444.866051139531,6707.176646910212
279,6375.651877399904,6634.95188445367
280,6361.196016684627,6773.341244128604
281,6116.787649528396,6382.568407700375
282,6396.344086613612,6826.6437898050135
283,6348.081014343135,6560.272308117545
284,6410.186470828955,6706.406920371488
285,6502.643842984157,6573.736301065289
286,6220.006376107519,6630.894411681004
287,6572.241007741357,6718.649004308785
288,6791.208950371798,6908.283736842504
289,6510.921920197294,6812.515351130799
290,6294.728083312019,6620.846472838986
291,6268.6438690592,6587.007650799642
292,6241.490416280525,6644.980031198609
293,6432.705561548492,6842.944529114041
294,6588.243948560865,7010.032977041798
295,6583.497935711745,7028.895478410428
296,6280.370026308178,6522.928584386343
297,6438.24848583093,6660.787807896149
298,6793.679226181018,6919.0435206706
