epoch,metric1,metric2
1,127.80592,66.23439
2,127.255066,66.165436
3,121.5096,66.21915
4,124.035355,66.13282
5,123.126915,66.287704
6,120.81904,66.125374
7,128.40036,66.21406
8,123.44706,66.105835
9,126.28588,73.972145
10,120.43638,72.95703
11,79.3733,73.97985
12,76.89356,72.868706
13,76.543526,71.96806
14,76.55035,72.37685
15,76.65705,85.54227
16,91.401085,86.45574
17,93.32312,253.30777
18,244.40288,253.36804
19,246.18681,251.66379
20,240.1396,248.20297
21,242.62589,291.3659
22,301.22195,290.11725
23,298.03516,288.97766
24,299.69006,290.1034
25,299.31424,289.1142
26,297.52628,292.63263
27,295.81985,289.1507
28,294.4699,289.48203
29,294.34988,86.90461
30,100.00902,238.53967
31,234.07367,169.98857
32,179.20985,223.56265
33,191.56886,203.47812
34,205.38255,161.80188
35,197.23877,150.76524
36,214.67851,245.97151
37,272.29773,178.27182
38,204.34659,237.4314
39,231.99698,225.17154
40,284.59747,83.79323
41,97.06311,176.58334
42,143.27713,320.26794
43,337.80853,310.88745
44,335.7463,232.04292
45,300.38464,232.72807
46,230.44032,233.36116
47,290.23453,279.50327
48,300.97717,181.45953
49,211.86288,199.54921
50,235.2439,303.1959
51,302.02682,224.15878
52,347.5925,170.12689
53,210.73624,317.2751
54,316.12756,326.97845
55,348.60004,275.8371
56,350.97507,338.3715
57,378.00183,348.5036
58,352.02835,264.00943
59,282.28656,227.22049
60,245.80971,369.0668
61,357.4753,260.67026
62,266.70786,367.43344
63,324.72058,329.89972
64,375.92297,266.40094
65,345.9173,252.29472
66,277.44165,430.5646
67,313.55585,230.65593
68,268.28705,400.09592
69,488.87143,383.937
70,332.27762,318.0846
71,349.74918,235.06958
72,318.4673,330.72076
73,321.8803,370.98825
74,397.87744,400.2343
75,427.38934,359.1941
76,415.9633,385.52945
77,379.29083,356.46115
78,353.9036,466.15814
79,405.48648,372.41473
80,321.0485,375.93323
81,392.96204,400.092
82,453.77655,392.78488
83,368.7294,443.79605
84,428.02063,340.96848
85,346.57028,321.748
86,321.86176,281.5112
87,296.7207,263.07336
88,297.46967,392.03867
89,388.97372,390.87238
90,335.87106,274.98367
91,320.0659,331.8893
92,368.3825,316.23666
93,382.1798,377.06058
94,420.106,389.51465
95,453.02695,412.3846
96,453.0488,416.7609
97,393.43558,418.7372
98,455.5696,382.62042
99,359.11966,350.9312
100,384.60464,352.07895
101,377.0452,507.18793
102,464.04462,448.08478
103,411.43668,383.89594
104,361.2132,409.24847
105,444.6125,508.8222
106,468.0508,476.8373
107,423.015,479.12045
108,425.68784,376.93146
