Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
97	76.04019	1.1884149	76.6508	71.36447	75.5881	0.14741187	75.85758	75.35731	15.936508	16.0	96999	38.861538	20.19767	87.29584	1.3569916	38.861534	20.19791	91.56648	0.81601745	-38.67673	0.8163575	22.121896743774414
98	76.03126	1.1615162	76.74302	71.397446	75.60148	0.13275228	75.8898	75.49169	15.936508	16.0	97999	38.878307	20.193327	86.68616	1.2983179	38.8785	20.193523	88.303276	0.65850735	-38.729332	0.7953995	22.148666620254517
99	75.841545	1.5048757	76.69559	71.47238	75.62976	0.10027613	75.769966	75.44088	15.888889	16.0	98999	38.787254	20.210491	85.61008	1.4233236	38.787247	20.210344	87.58625	0.65921813	-38.6825	0.8219572	22.721707582473755
100	75.63229	1.7183238	76.69474	71.57834	75.57311	0.10576062	75.800316	75.403755	15.8412695	16.0	99999	38.834904	20.221071	85.99978	0.7061459	38.834824	20.22139	87.151	0.9260336	-38.667988	0.8152594	23.98093557357788
101	75.962036	1.3753306	76.70611	71.64057	75.63762	0.11713793	75.8003	75.4439	15.904762	16.0	100999	38.815235	20.22922	87.26658	-0.2708379	38.815353	20.229221	87.84419	2.2370608	-38.69761	0.8046429	22.44181203842163
102	76.05668	1.1500007	76.672295	71.60552	75.67251	0.11007597	75.87998	75.53173	15.935484	16.0	101999	38.835842	20.23909	86.21811	1.1025476	38.8359	20.23922	87.668045	1.3181524	-38.676617	0.8017119	22.3785982131958
103	75.62655	1.7430878	76.61303	71.35506	75.65257	0.12778167	75.83693	75.46532	15.8412695	16.0	102999	38.79416	20.219524	86.64248	-0.20129555	38.794327	20.219465	86.68088	-0.06378174	-38.673424	0.7899839	22.298095226287842
104	75.978325	1.2885191	76.70366	71.41057	75.60173	0.13680214	75.85216	75.3112	15.920635	16.0	103999	38.77354	20.214134	86.433685	0.5327347	38.773495	20.214058	88.82406	1.0250654	-38.6995	0.7882553	22.25569462776184
105	76.07558	1.1464442	76.590935	71.606964	75.669655	0.082475536	75.792656	75.5175	15.936508	16.0	104999	38.764656	20.238531	85.43885	0.7258783	38.76488	20.238813	87.94928	0.4989655	-38.67848	0.7817852	22.254412174224854
106	76.10828	1.016318	76.655334	71.5743	75.63023	0.12723543	75.8076	75.34286	15.952381	16.0	105999	38.8148	20.211767	86.489685	0.036619782	38.814743	20.211662	88.01663	0.9989437	-38.714424	0.8042036	22.286231756210327
107	76.158165	1.0300801	76.703926	71.45897	75.6375	0.12491253	75.86111	75.467316	15.951612	16.0	106999	38.836758	20.236694	86.60437	0.45359522	38.836887	20.23684	87.50423	0.9511253	-38.77786	0.7637577	22.23658061027527
108	75.84677	1.5037333	76.72824	71.469574	75.71885	0.09239355	75.81525	75.59463	15.888889	16.0	107999	38.780613	20.268559	85.30924	0.8280219	38.780678	20.268803	85.97805	0.9742339	-38.62425	0.7630046	22.309566736221313
109	75.92616	1.404537	76.6126	71.508995	75.19813	1.4617927	75.98166	70.83396	15.904762	15.9	108999	38.7099	20.263876	85.20959	0.99067605	38.709934	20.263857	86.596634	1.722047	-38.571747	0.7589848	22.30122685432434
110	76.07418	1.197564	76.63978	71.41715	75.58156	0.0941975	75.746254	75.43898	15.936508	16.0	109999	38.80764	20.235418	85.02731	0.36755478	38.80777	20.235476	87.37635	1.0885632	-38.633778	0.7454508	22.305644989013672
111	76.02953	1.3104105	76.73242	71.36386	75.670425	0.12693831	75.88207	75.43245	15.920635	16.0	110999	38.813107	20.225044	83.67793	-0.44267106	38.813198	20.225155	86.54344	0.9438562	-38.57868	0.7416262	22.34347629547119
112	75.566795	1.8129133	76.63499	71.38817	75.6542	0.13488336	75.88231	75.48172	15.825397	16.0	111999	38.85639	20.187532	83.7019	2.0172546	38.856583	20.187572	84.14477	-2.0302863	-38.664154	0.7482063	22.40265727043152
113	75.768776	1.5882555	76.79605	71.41983	75.66047	0.15809192	75.945694	75.43184	15.873015	16.0	112999	38.75439	20.217682	86.372116	0.25814736	38.75428	20.217827	87.62501	1.0769724	-38.670467	0.74048877	22.33874773979187
114	75.622185	1.7475798	76.72345	71.342865	74.697014	1.8638493	75.775024	70.81125	15.8412695	15.8	113999	38.784554	20.20865	84.872505	0.7935747	38.784603	20.208588	83.651825	1.0125003	-38.66046	0.73226744	22.297955989837646
115	76.08315	1.188166	76.63097	71.414185	75.093056	1.3677018	75.77577	71.00306	15.936508	15.9	114999	38.790012	20.19624	84.44543	1.9166846	38.790104	20.196716	87.64354	1.3188024	-38.64723	0.72751856	22.442270517349243
