epoch,metric1,metric2
1,3.4459066,99.9333
2,1.8928335,71.86349
3,2.5416694,116.95836
4,1.0811204,369.9355
5,3.9033947,73.31986
6,1.9057922,79.365
7,0.63624406,93.62864
8,4.6709104,82.20856
9,1.7921752,91.227615
10,2.0311673,52.709858
11,50.786972,-15.969693
12,-15.165732,114.307205
13,51.517963,7.546833
14,15.589106,70.62487
15,125.6436,33.457203
16,62.78997,-8.048188
17,22.591963,55.53545
18,138.40388,-51.637512
19,27.35071,-33.14541
20,31.452555,111.20105
21,65.28688,124.933304
22,254.2323,157.63596
23,176.10979,264.5605
24,98.62799,205.99536
25,186.44904,0.096875384
26,38.599346,184.67494
27,120.688736,136.10153
28,107.37242,203.99088
29,199.13943,119.09293
30,259.42102,142.57695
31,149.74771,153.23721
32,191.5158,234.94458
33,167.26999,215.2657
34,210.41321,115.293335
35,133.54929,239.52734
36,185.29167,113.1288
37,129.51347,179.5671
38,55.173584,64.70744
39,100.553696,119.176125
40,106.55661,134.20987
41,143.00629,233.89279
42,151.85968,115.3932
43,105.7251,167.59622
44,152.34248,171.59299
45,197.72311,195.53293
46,236.17802,164.8304
47,104.17808,216.14297
48,286.72723,119.72878
49,203.90529,170.33769
50,83.11534,153.26814
51,132.74164,129.76645
52,123.07713,212.34468
53,180.51006,154.11311
54,175.97478,194.65533
55,134.30243,193.05771
56,223.08072,177.4316
57,165.97227,216.48984
58,181.31226,265.64734
59,238.85019,204.02399
60,250.98854,284.96097
61,238.56975,258.59592
62,167.25726,249.01749
63,222.9096,263.87103
64,380.2111,231.38489
65,264.85214,220.44296
66,246.54256,334.0525
67,276.18237,335.25204
68,348.70053,352.3119
69,235.69719,237.56026
70,196.0773,330.1146
71,276.1839,281.43335
72,230.23685,226.62265
73,298.9314,285.98462
74,256.52017,282.83392
75,263.8249,319.46698
76,243.34653,232.78586
77,336.51993,259.54388
78,270.46048,323.15506
79,253.05838,296.4427
80,223.59914,330.5126
81,292.402,180.31778
82,189.72539,425.3497
83,381.79935,337.41177
84,241.44028,148.71404
85,134.5713,362.6884
86,390.18604,169.78053
87,313.8724,365.15787
