Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
23	112.80505	17.729227	156.65364	92.172424	95.37555	4.8267107	102.350746	90.604576	22.75	19.8	22999	61.336483	32.52248	156.27065	-2.6198285	61.33676	32.5201	157.70822	-4.008916	-61.397804	14.474595	19.286587953567505
24	112.64944	18.634174	147.34778	91.6876	95.51749	5.339497	107.4837	90.81162	22.727272	19.8	23999	60.76616	31.955397	157.4068	-2.2632551	60.765766	31.952763	154.93465	-4.5765476	-60.92124	14.88318	19.322661638259888
25	106.52835	16.233305	166.39618	91.76459	91.73839	3.7297044	96.90957	85.860886	21.630434	19.1	24999	60.09408	31.549227	155.97249	-2.8569546	60.09345	31.547876	156.69344	-2.0873106	-60.248093	15.361774	19.3159019947052
26	111.38608	17.892925	154.98425	91.985214	92.82387	2.472741	96.89149	90.9141	22.545454	19.3	25999	59.80606	31.336493	157.60556	-2.1687064	59.805603	31.332783	156.79926	-2.1407857	-60.081093	16.03767	19.223145484924316
27	110.78613	15.866868	148.82567	91.98636	93.785095	4.9539986	102.02321	85.98295	22.377777	19.5	26999	59.43354	31.133654	156.02403	-3.152731	59.43374	31.131207	156.3667	-3.4062843	-59.682476	16.331858	19.200495958328247
28	112.52185	13.644423	141.33261	91.916466	92.78679	3.4626386	96.923004	85.84164	22.704546	19.3	27999	59.241592	30.990536	158.52716	-1.7849927	59.240562	30.988407	157.8056	-3.8990712	-59.378162	16.912481	19.49043321609497
29	115.08571	20.614832	171.96658	92.168686	92.212036	4.071606	102.39978	85.95755	23.16279	19.2	28999	58.928017	30.868404	157.1631	-1.5697947	58.92854	30.865635	158.29292	-2.232247	-59.10915	17.800726	19.399770498275757
30	108.809975	15.88412	170.61546	92.049576	98.02152	15.78063	144.79922	90.61783	22.044445	20.3	29999	58.88874	30.812479	156.33437	-1.9693342	58.888664	30.809685	157.73477	-2.5984662	-59.1455	17.99329	19.889533281326294
31	111.59923	16.954367	151.05125	91.965065	93.81376	2.6282752	96.568275	91.05965	22.533333	19.5	30999	58.74589	30.710358	157.56754	-8.406182	58.746025	30.706581	153.98509	-1.2734605	-59.027195	18.492378	19.590585470199585
32	114.04446	19.97878	169.4048	91.78556	92.758934	5.5624294	107.89135	86.12729	23.0	19.3	31999	58.5045	30.657991	153.34933	-2.5787463	58.50431	30.654697	152.08992	-2.7619622	-58.70692	18.90766	19.7258358001709
33	112.3295	25.976301	193.27153	91.50632	93.84792	4.2391286	101.613174	86.19141	22.704546	19.5	32999	58.283943	30.57256	156.78847	-2.6565883	58.283363	30.570234	156.5801	-5.4716754	-58.52557	18.957355	21.008782863616943
34	110.54179	20.481321	174.27612	91.67426	92.19808	5.78563	107.4254	85.89979	22.377777	19.2	33999	58.170113	30.513699	157.1153	-1.9686242	58.170307	30.510927	154.20071	-6.121804	-58.40386	19.67545	22.484866857528687
35	108.26506	14.903793	158.61487	92.06269	94.23547	3.5746038	101.8749	90.86748	21.955555	19.6	34999	57.987682	30.35962	155.63596	-1.2677202	57.987747	30.35591	153.14404	-4.4253254	-58.195866	19.828733	23.456957578659058
36	111.89155	17.274414	152.74	91.77077	99.19157	17.676567	150.08806	85.794655	22.622223	20.5	35999	57.9001	30.323717	156.99976	-4.3489156	57.900368	30.321136	156.37799	-3.8362606	-58.08411	20.256567	20.023964881896973
37	112.97228	21.928366	163.32162	91.90754	92.90454	4.2609563	102.26138	86.14436	22.818182	19.3	36999	57.739124	30.305674	157.24406	-2.9971333	57.73876	30.30252	154.77046	-5.0377474	-57.912865	20.066116	20.262781381607056
38	112.55959	21.66889	171.37224	91.88975	99.36946	14.501268	141.02148	91.04108	22.704546	20.5	37999	57.629623	30.270067	154.23285	-3.6350608	57.62966	30.267878	153.65735	-3.9427133	-57.885056	21.031832	20.75624704360962
39	111.0702	16.952837	145.00829	91.90932	95.918106	5.5730977	107.12517	90.97429	22.431818	19.9	38999	57.56359	30.219858	154.2657	-3.3086834	57.563618	30.215492	154.00818	-3.1948316	-57.685963	20.744652	20.440844297409058
40	112.68356	17.162994	161.51605	91.736206	90.506	2.799377	96.25782	85.82116	22.727272	18.9	39999	57.41216	30.135775	154.37553	-1.405471	57.411884	30.134394	152.0974	-2.446995	-57.6836	20.951542	20.54916787147522
41	108.52608	17.449444	159.69878	91.75545	97.60008	16.326374	145.02321	85.78992	21.977777	20.2	40999	57.307407	30.099663	156.74002	-3.8790104	57.306995	30.097763	151.89609	-2.532346	-57.534855	21.475946	20.56275463104248
42	109.50397	16.79699	152.22284	91.90647	93.855064	5.5257006	107.41079	85.83493	22.152174	19.5	41999	57.22508	30.168146	154.28532	-11.012505	57.224953	30.165388	157.6233	-3.7190838	-57.424114	21.918308	20.2532696723938
43	112.45783	18.24043	162.2658	92.088295	90.609406	1.5932862	91.35254	85.84224	22.704546	18.9	42999	57.11614	30.098822	158.58067	-2.3783743	57.115707	30.096006	153.36568	-4.306507	-57.333767	22.06667	20.48230814933777
44	116.53098	17.847658	160.63211	92.07185	91.05361	3.3024805	96.31609	85.68785	23.428572	19.0	43999	57.09085	30.070082	153.83858	-4.203825	57.090736	30.068285	152.9133	-2.977414	-57.298344	22.793816	20.56595468521118
45	108.45231	17.773012	162.82526	91.96147	92.13396	3.1004725	96.319565	85.75984	21.97826	19.2	44999	56.983173	30.069284	155.6656	-4.3463335	56.982723	30.067087	151.07219	-2.9135544	-57.349663	22.72423	20.66784977912903
46	106.08625	14.7799015	147.52234	91.852135	92.749855	2.4635584	96.5806	90.937386	21.531916	19.3	45999	56.88636	30.00835	156.63629	-3.9677224	56.886578	30.006063	160.26009	-3.1800354	-57.085384	22.693739	20.315574407577515
47	113.27702	19.74594	169.95001	91.83988	91.21947	2.448874	96.757454	85.83445	22.860466	19.0	46999	56.717716	30.043463	158.65646	-2.6167827	56.71686	30.04026	160.36922	-2.0592937	-56.889324	22.896757	20.385590314865112
48	114.30684	19.033852	158.46591	91.81237	93.82168	5.590078	107.72515	90.90321	23.045454	19.5	47999	56.812786	30.002605	158.28557	-3.303702	56.81294	29.998453	160.79115	-1.1961432	-56.98891	23.562437	20.667437314987183
49	110.58637	19.64098	163.84229	92.07537	92.28438	3.2749894	96.81883	85.86381	22.363636	19.2	48999	56.600983	29.986197	159.40092	-1.5620066	56.60004	29.984385	161.43547	-5.7775893	-56.81668	23.438284	20.587559700012207
50	107.83589	15.777029	155.9565	91.79399	90.708206	2.898705	96.78747	85.817505	21.869566	18.9	49999	56.67039	29.947338	160.99979	-2.0587049	56.67032	29.945175	161.72649	-2.3211334	-56.82182	23.605566	20.71010446548462
51	108.14325	17.846561	172.83536	91.98908	92.81825	3.428106	96.74122	85.71513	21.913044	19.3	50999	56.385212	29.964602	160.50471	-2.1972811	56.38496	29.963533	160.04807	-2.0985575	-56.64818	23.688063	21.589378595352173
52	111.70562	17.950037	167.7476	91.57388	91.19036	3.309481	96.73958	85.85709	22.59091	19.0	51999	56.322105	29.860125	162.7849	-1.8685876	56.322334	29.858335	162.06445	-4.6091604	-56.545918	23.870037	21.327110767364502
53	111.65974	17.732079	162.57782	92.06992	92.65256	2.5027313	96.561775	90.83995	22.568182	19.3	52999	56.26079	29.785072	159.9762	-4.1788073	56.260227	29.782911	161.4433	-1.3515499	-56.40853	23.86143	21.064248085021973
54	110.95289	15.815611	147.35158	92.08025	94.752396	4.2333264	101.96417	90.88416	22.444445	19.7	53999	56.107235	29.811188	161.90776	-3.0496197	56.10704	29.809452	163.71703	-5.407765	-56.236607	24.15458	21.070058345794678
55	114.63772	18.01227	164.30942	91.94026	94.98192	6.758985	107.07786	85.805626	23.093023	19.7	54999	56.098072	29.769354	166.71506	-2.0459344	56.098354	29.765554	165.65018	-1.5963445	-56.301434	23.984247	21.038607597351074
56	112.28057	18.256525	158.88213	92.05108	91.72731	3.8665242	97.01488	85.63299	22.681818	19.1	55999	56.01128	29.704668	160.98032	-2.6984768	56.011112	29.703108	163.18452	-2.1659558	-56.142906	23.904995	21.078078746795654
57	112.48642	20.669062	164.21725	91.9007	93.33535	5.446147	102.1283	85.98506	22.704546	19.4	56999	55.969196	29.688126	165.77701	-1.8278382	55.968678	29.686306	164.04543	-2.3045213	-56.141518	23.981432	21.120355367660522
58	109.29018	19.184992	168.3993	91.70224	92.708374	2.4751136	96.56229	90.74433	22.130434	19.3	57999	55.887062	29.731133	163.5403	-3.6917717	55.886868	29.730162	167.02756	-1.1407601	-56.03211	23.880844	20.977290391921997
59	109.62511	18.893599	163.31013	91.88856	93.29367	4.8121843	101.6484	85.904305	22.2	19.4	58999	56.027416	29.710255	165.02051	-2.5527053	56.027122	29.706493	164.5131	-3.5376055	-56.2747	24.02926	21.239999294281006
60	113.92199	21.955496	183.93419	91.99745	92.66115	2.2831757	96.208954	90.89742	22.976744	19.3	59999	55.909237	29.744686	168.86166	-3.4307501	55.908554	29.743284	166.49701	-2.993819	-56.093678	24.127113	21.209312677383423
61	117.50236	20.397633	171.16542	91.96945	93.758995	4.2714148	101.75925	90.79022	23.619047	19.5	60999	55.92103	29.745998	172.18594	-1.5055695	55.92085	29.743427	169.08276	-3.3053536	-56.060986	24.179882	21.26243495941162
62	118.065216	26.777925	215.60179	92.19772	92.64141	4.21312	101.80437	85.59252	23.744186	19.3	61999	55.84225	29.807894	168.4907	-4.807466	55.84242	29.806597	165.49792	-2.530309	-56.052227	24.005512	21.12068247795105
63	114.454445	23.196999	190.75198	91.81842	93.8979	4.998682	102.205376	86.08171	23.093023	19.5	62999	55.88107	29.78053	166.42268	-9.215946	55.88076	29.77949	169.24654	-6.0671754	-56.118336	24.307104	21.24787664413452
64	112.62469	18.125675	162.51033	91.74892	91.75484	1.6372788	96.63139	90.89938	22.772728	19.1	63999	55.91851	29.80572	172.42917	-3.611741	55.918472	29.803839	170.48383	-2.6103106	-56.08223	24.49714	21.180667877197266
65	107.95052	18.209583	168.85129	92.014946	91.75877	2.9570363	96.86137	86.04122	21.911112	19.1	64999	55.954033	29.823786	177.56377	-1.5810072	55.954174	29.822836	172.89996	-1.3708489	-56.161533	24.50837	21.355298042297363
66	112.53984	19.52953	164.71794	91.73908	97.04681	15.945828	144.66461	90.77836	22.727272	20.1	65999	55.830997	29.754322	170.71736	-2.9970865	55.830208	29.75385	174.4358	-2.1827593	-55.9481	24.840607	21.37980008125305
67	110.97873	16.813534	148.14038	92.23357	99.70552	19.377417	155.56339	85.90268	22.444445	20.6	66999	55.842167	29.820498	169.61267	-2.0859106	55.84212	29.817917	169.58234	-1.8193399	-56.051086	24.746878	21.5261390209198
68	110.52575	20.065985	158.48528	91.876076	95.55596	3.3755906	102.04355	90.82465	22.355556	19.8	67999	55.93583	29.789022	170.51263	-3.0827243	55.93538	29.787525	169.01595	-4.2988763	-56.06026	25.224937	21.544487714767456
69	114.761	19.182695	164.87509	91.99917	91.720345	2.8709373	96.60436	85.7679	23.093023	19.1	68999	55.826546	29.79111	170.72672	-3.0066657	55.826916	29.791414	171.33987	-3.283864	-55.994102	24.788883	21.174007415771484
70	107.66073	15.574641	147.24799	91.73235	91.53273	1.5744894	96.21563	90.72344	21.847826	19.1	69999	55.756226	29.88513	178.66916	-4.4448347	55.755898	29.883326	172.1081	-0.8813983	-55.877953	24.75045	21.23013997077942
71	109.74565	17.404432	151.1337	91.779015	95.419395	5.4605565	108.00762	90.84065	22.227272	19.8	70999	55.693596	29.874996	173.88629	-2.9836948	55.693455	29.873455	174.31407	-2.3833892	-55.783516	24.902735	21.42755937576294
72	116.006134	20.870075	158.27641	92.267685	93.200195	2.7007778	96.69482	90.72065	23.372093	19.4	71999	55.79412	29.874447	179.46584	-4.574802	55.793602	29.87387	175.37582	-5.384947	-55.905037	25.346275	21.544443607330322
73	110.67781	20.263124	187.89938	91.752625	91.12512	2.3781054	96.66658	86.08028	22.4	19.0	72999	55.73226	29.80188	170.1384	-1.2598407	55.732224	29.801037	168.73938	-3.000739	-55.894947	25.565344	21.234832048416138
74	112.00738	16.945562	147.15227	92.07103	93.30504	4.242627	101.75707	86.02404	22.636364	19.4	73999	55.663486	29.778477	171.77379	-3.0617661	55.663624	29.77778	173.43939	-2.6563182	-55.830517	25.16564	21.24932074546814
75	107.94863	16.933477	169.2881	91.830315	93.848175	2.7850103	96.970726	90.92014	21.891304	19.5	74999	55.617558	29.74808	177.87796	-2.670463	55.616886	29.74698	173.2919	-3.4398715	-55.81561	25.344515	21.435373067855835
76	113.51928	18.933111	160.18733	92.06318	98.100426	17.823648	151.19548	90.76067	22.88372	20.3	75999	55.617073	29.783833	170.45108	-2.0902345	55.617188	29.782438	170.56357	-2.2772572	-55.689514	24.958107	21.621737718582153
77	111.91558	20.748762	164.73885	91.99576	93.84459	6.356338	106.88237	85.851265	22.6	19.5	76999	55.599083	29.795563	174.77881	-1.5186651	55.598423	29.79548	173.45784	-1.4409213	-55.82465	25.513546	21.55440616607666
78	109.27544	19.023108	178.22392	91.96656	93.26791	2.748267	96.96027	90.70407	22.133333	19.4	77999	55.57971	29.779469	189.87172	-1.7217724	55.580788	29.778908	182.71704	-2.5738938	-55.736492	25.214838	21.792992115020752
79	112.05405	19.985527	163.95224	91.949165	91.19415	3.2612352	96.4646	85.83896	22.636364	19.0	78999	55.592285	29.775774	175.20483	-4.7943177	55.59182	29.776073	172.74759	-3.8210244	-55.63833	25.468597	21.674232721328735
80	114.160645	18.445135	156.19193	91.96994	97.77617	16.868195	146.9638	85.81599	23.0	20.2	79999	55.547	29.77471	172.08304	-5.626639	55.546577	29.772614	172.00702	-4.050529	-55.697296	25.631584	21.62400460243225
81	113.27449	19.543558	175.35204	91.942535	100.39974	15.503413	144.58754	91.047066	22.863636	20.7	80999	55.47114	29.703568	173.69113	-2.8253255	55.47112	29.70229	173.11452	-2.3976097	-55.485718	25.826189	21.627330780029297
82	107.073494	16.499283	153.98405	91.87873	95.577995	4.692692	102.19576	91.072914	21.73913	19.8	81999	55.485764	29.632874	175.45558	-2.8087654	55.485325	29.631464	173.73976	-1.6911747	-55.607296	25.396194	21.703465223312378
83	116.50277	19.982	162.07033	92.19269	92.785995	2.4053245	96.59403	90.9373	23.404762	19.3	82999	55.49791	29.694012	175.05833	-1.6697905	55.498474	29.692358	175.63997	-2.215806	-55.635384	25.376728	21.5955650806427
84	115.927505	20.05914	164.2727	91.91903	94.70172	7.3939614	107.86734	85.91505	23.302326	19.6	83999	55.468853	29.62133	175.77074	-2.0420482	55.467968	29.622215	176.00864	-3.179233	-55.604134	25.45636	21.49905037879944
85	115.74068	18.456713	158.91037	92.76935	100.04759	15.99978	146.98608	91.12052	23.302326	20.6	84999	55.539635	29.614494	175.34833	-2.5185459	55.539402	29.61298	178.43764	-5.6017475	-55.74004	25.37705	21.631751775741577
86	110.72144	14.756556	151.85692	86.627426	92.77302	3.4259884	96.67076	85.89735	22.4	19.3	85999	55.418785	29.669992	178.60495	-3.4557986	55.418655	29.670038	180.83337	-2.1958113	-55.646023	25.453602	21.605782508850098
87	110.40393	19.390362	168.37485	87.11562	92.23313	4.0271688	102.07682	85.975914	22.333334	19.2	86999	55.52881	29.671728	177.54445	-2.5634494	55.5289	29.670507	176.29185	-0.8480349	-55.582314	25.384422	21.757784605026245
88	111.39702	17.09342	153.24942	92.002174	91.21601	3.4024768	96.753	85.902794	22.5	19.0	87999	55.623215	29.731459	182.23851	-1.7612145	55.622807	29.731495	179.0962	-1.8483438	-55.73226	25.775766	22.37114930152893
89	113.05723	18.68526	158.29196	91.731064	94.32461	4.961177	102.12687	85.55043	22.818182	19.6	88999	55.469254	29.772844	179.9026	-2.4670546	55.46959	29.770662	182.25749	-1.4945438	-55.573944	26.083055	21.59604001045227
90	112.99985	18.28373	157.9361	92.218796	93.75242	4.909216	107.176674	90.96932	22.818182	19.5	89999	55.624924	29.816599	183.32573	-1.9960842	55.62507	29.817469	180.17395	-5.003849	-55.64863	25.63439	21.563519954681396
91	111.60434	18.959581	162.61092	92.18713	90.077484	2.1051326	91.457756	85.721085	22.545454	18.8	90999	55.575756	29.76357	188.97426	-3.3394723	55.57501	29.763323	177.16049	-3.3834777	-55.698296	25.924204	21.233389854431152
92	117.309456	20.757719	162.81268	92.06552	92.219604	2.1379683	96.64105	90.75538	23.595238	19.2	91999	55.592712	29.827936	176.59702	-3.3591557	55.59308	29.826181	181.56119	-2.2771864	-55.711098	25.755919	21.17119026184082
93	108.45282	15.654531	141.987	91.84801	92.16494	4.047582	101.93996	85.74308	21.97826	19.2	92999	55.667377	29.842022	177.5364	-3.2788062	55.66671	29.842667	180.09927	-5.380153	-55.82968	26.259367	21.02868342399597
94	112.95102	20.564266	157.67523	92.18836	93.33818	2.7707863	97.01887	90.89527	22.795454	19.4	93999	55.61155	29.81821	180.75713	-5.558286	55.611767	29.817013	176.94284	-1.1237334	-55.814438	26.105488	21.311156272888184
95	113.080154	19.818949	170.95763	91.56866	92.23415	2.1291792	96.5016	90.87339	22.795454	19.2	94999	55.657185	29.838192	180.64198	-2.60213	55.65738	29.83818	178.94287	-3.2209105	-55.78864	26.198822	21.19857168197632
96	110.83233	16.811094	165.24245	92.014755	91.69251	2.8688908	96.82067	85.82549	22.431818	19.1	95999	55.5665	29.731003	189.99811	-5.2308483	55.566353	29.731483	180.96375	-8.570789	-55.70687	26.085741	20.87180733680725
97	109.836555	16.024035	153.02716	91.69841	90.5339	2.8969233	96.58839	85.751884	22.222221	18.9	96999	55.576225	29.740887	184.72505	-3.1311054	55.576263	29.73976	180.37132	-1.517273	-55.6225	25.691273	21.761383533477783
98	108.582756	19.571918	169.92845	91.91689	92.70699	4.2291875	101.875656	85.618706	22.0	19.3	97999	55.54055	29.753073	178.03104	-3.531124	55.54032	29.75208	176.47409	-1.818838	-55.569813	26.24527	23.458244562149048
99	115.60084	18.736904	163.59238	91.727455	94.30874	3.5941238	102.01175	90.82221	23.255814	19.6	98999	55.595566	29.714996	177.65039	-2.790419	55.596004	29.714184	177.7785	-2.1169593	-55.7348	25.96009	24.029000520706177
100	108.059685	16.381702	153.35002	91.91586	91.15692	2.3139067	96.37534	86.0515	21.913044	19.0	99999	55.57619	29.742022	178.75095	-1.9461741	55.57596	29.741936	175.95277	-7.4038568	-55.633884	26.101282	23.467036485671997
101	113.923164	18.455866	152.3398	91.78829	94.440994	3.591329	101.935265	90.98084	22.931818	19.6	100999	55.47597	29.679224	182.17552	-2.6067395	55.475964	29.678114	175.18306	-2.2163517	-55.585236	25.916658	23.01323628425598
102	114.619	19.434792	167.97032	92.036865	92.67271	4.2671633	102.33183	85.66182	23.093023	19.3	101999	55.482113	29.64623	181.6191	-2.293537	55.482403	29.645647	179.17726	-2.0297031	-55.569897	25.988146	21.506622314453125
103	112.24272	16.479065	148.4058	92.20826	92.3719	4.0353603	97.03069	85.939644	22.65909	19.2	102999	55.503098	29.667768	185.79698	-2.1534252	55.502453	29.667805	182.63387	-2.080338	-55.70659	26.028677	21.631529092788696
104	117.37677	18.386152	165.12575	91.83812	91.9139	5.07748	102.11786	85.921455	23.581396	19.1	103999	55.543507	29.658379	181.43835	-2.6231232	55.54331	29.658525	181.8708	-2.6677635	-55.55854	26.291288	21.7199387550354
105	112.50398	18.409653	156.95303	91.90084	97.15842	16.440544	146.24217	90.69834	22.75	20.1	104999	55.45006	29.679192	184.70316	-1.6150982	55.450184	29.679169	177.0547	-3.1464374	-55.487152	26.441212	21.447836875915527
106	112.111725	20.058743	170.48323	92.05757	97.035965	16.729464	145.40416	85.646416	22.636364	20.1	105999	55.425938	29.700636	177.07828	-2.5354953	55.425552	29.699966	177.90195	-2.0026128	-55.51733	26.18078	21.514342069625854
107	107.40351	16.772846	154.40356	91.74395	93.80013	3.6214442	101.610054	90.78199	21.782608	19.5	106999	55.47611	29.681189	179.90872	-2.3738976	55.4762	29.679878	177.28165	-3.6777358	-55.459743	26.262852	21.506930112838745
108	114.32434	23.351921	195.21106	91.88181	95.975136	4.5687475	101.97964	90.85138	23.093023	19.9	107999	55.486797	29.694973	177.95726	-4.6941957	55.48659	29.694494	176.10773	-2.2249606	-55.51859	26.418732	21.58563470840454
109	113.0439	22.959538	177.75124	91.822174	96.01808	16.445965	145.12308	85.829155	22.84091	19.9	108999	55.31841	29.696074	177.51103	-2.267974	55.31846	29.694822	174.64432	-2.6803215	-55.471657	26.24722	21.54110312461853
110	108.475746	18.853699	169.73883	87.08639	93.397354	3.6042647	102.016685	90.884415	21.977777	19.4	109999	55.402023	29.656666	184.46773	-4.3213344	55.40207	29.655653	177.07903	-3.487132	-55.43967	26.558386	21.675163507461548
111	108.49685	18.553196	153.60153	87.17191	92.27757	3.1801066	96.84749	85.88544	21.97826	19.2	110999	55.395023	29.6405	176.52254	-5.5218906	55.39525	29.639847	176.3673	-2.2702632	-55.45431	25.988216	22.13833260536194
112	110.51352	16.136063	154.16185	91.99092	95.508316	3.3046403	102.265656	90.885864	22.355556	19.8	111999	55.37349	29.576826	185.79709	-2.2159395	55.37356	29.57601	184.33612	-2.3592305	-55.508633	26.010836	21.878037929534912
113	112.56416	24.193504	192.19185	91.68983	94.85708	5.838298	107.01862	86.002335	22.75	19.7	112999	55.280415	29.517757	173.9693	-1.7520669	55.280563	29.517208	174.0973	-4.1976676	-55.35353	25.50909	21.7629132270813
114	112.87428	18.640457	161.98544	92.007645	93.43701	3.8104396	102.47783	90.878296	22.790697	19.4	113999	55.328712	29.57432	174.6587	-1.5537071	55.32833	29.574123	172.13857	-2.7636423	-55.4884	26.085764	21.7737398147583
115	110.6755	19.234114	163.13593	91.97359	92.06664	2.1340678	96.64349	90.70378	22.355556	19.2	114999	55.279922	29.553253	174.12732	-3.6743767	55.279892	29.552504	171.89325	-4.1908116	-55.307404	25.777477	22.11166787147522
116	109.356186	16.533468	154.84251	91.72361	92.25918	2.1775408	96.68266	90.84377	22.133333	19.2	115999	55.34456	29.54879	169.57059	-3.49325	55.344242	29.549133	170.12111	-3.0891504	-55.401955	25.76246	21.77725625038147
